S0,K,r,m,T,H,sigma,trading_days,price_mc,price,price_adj,best_beta
100,100,0.1,50,4.2,95,0.4,250,18.236,8.345,17.431,0.611
100,100,0.1,50,4.2,95,0.45,250,18.514,7.827,17.544,0.611
100,100,0.1,50,4.2,95,0.5,250,18.914,7.429,17.774,0.6889
100,100,0.1,50,4.2,95,0.55,250,19.374,7.113,18.086,0.6889
100,100,0.1,50,4.2,95,0.6,250,19.884,6.858,18.459,0.6889
100,100,0.1,50,4.3,95,0.2,250,20.533,13.856,20.35,0.601
100,100,0.1,50,4.3,95,0.25,250,19.147,11.535,18.805,0.611
100,100,0.1,50,4.3,95,0.3,250,18.513,10.075,18.027,0.611
100,100,0.1,50,4.3,95,0.35,250,18.332,9.088,17.689,0.611
100,100,0.1,50,4.3,95,0.4,250,18.449,8.383,17.621,0.611
100,100,0.1,50,4.3,95,0.45,250,18.723,7.858,17.728,0.611
100,100,0.1,50,4.3,95,0.5,250,19.123,7.453,17.955,0.6889
100,100,0.1,50,4.3,95,0.55,250,19.575,7.133,18.266,0.6889
100,100,0.1,50,4.3,95,0.6,250,20.095,6.874,18.639,0.6889
100,100,0.1,50,4.4,95,0.2,250,20.826,13.994,20.633,0.601
100,100,0.1,50,4.4,95,0.25,250,19.402,11.627,19.044,0.611
100,100,0.1,50,4.4,95,0.3,250,18.735,10.141,18.24,0.611
100,100,0.1,50,4.4,95,0.35,250,18.552,9.137,17.887,0.611
100,100,0.1,50,4.4,95,0.4,250,18.659,8.421,17.809,0.611
100,100,0.1,50,4.4,95,0.45,250,18.931,7.887,17.91,0.6889
100,100,0.1,50,4.4,95,0.5,250,19.328,7.477,18.134,0.6889
100,100,0.1,50,4.4,95,0.55,250,19.778,7.152,18.444,0.6889
100,100,0.1,50,4.4,95,0.6,250,20.312,6.89,18.816,0.6889
100,100,0.1,50,4.5,95,0.2,250,21.121,14.131,20.915,0.601
100,100,0.1,50,4.5,95,0.25,250,19.65,11.718,19.281,0.611
100,100,0.1,50,4.5,95,0.3,250,18.966,10.205,18.451,0.611
100,100,0.1,50,4.5,95,0.35,250,18.767,9.185,18.082,0.611
100,100,0.1,50,4.5,95,0.4,250,18.868,8.457,17.994,0.611
100,100,0.1,50,4.5,95,0.45,250,19.134,7.916,18.09,0.6889
100,100,0.1,50,4.5,95,0.5,250,19.529,7.5,18.31,0.6889
100,100,0.1,50,4.5,95,0.55,250,19.981,7.171,18.619,0.6889
100,100,0.1,50,4.5,95,0.6,250,20.515,6.906,18.992,0.6889
100,100,0.1,50,4.6,95,0.2,250,21.411,14.266,21.193,0.601
100,100,0.1,50,4.6,95,0.25,250,19.901,11.808,19.515,0.611
100,100,0.1,50,4.6,95,0.3,250,19.193,10.269,18.66,0.611
100,100,0.1,50,4.6,95,0.35,250,18.978,9.232,18.275,0.611
100,100,0.1,50,4.6,95,0.4,250,19.08,8.494,18.178,0.611
100,100,0.1,50,4.6,95,0.45,250,19.337,7.945,18.268,0.6889
100,100,0.1,50,4.6,95,0.5,250,19.716,7.523,18.485,0.6889
100,100,0.1,50,4.6,95,0.55,250,20.182,7.19,18.792,0.6889
100,100,0.1,50,4.6,95,0.6,250,20.717,6.921,19.165,0.6889
100,100,0.1,50,4.7,95,0.2,250,21.697,14.399,21.47,0.601
100,100,0.1,50,4.7,95,0.25,250,20.145,11.896,19.748,0.611
100,100,0.1,50,4.7,95,0.3,250,19.419,10.331,18.867,0.611
100,100,0.1,50,4.7,95,0.35,250,19.192,9.278,18.466,0.611
100,100,0.1,50,4.7,95,0.4,250,19.277,8.529,18.359,0.611
100,100,0.1,50,4.7,95,0.45,250,19.535,7.972,18.443,0.6889
100,100,0.1,50,4.7,95,0.5,250,19.914,7.545,18.657,0.6889
100,100,0.1,50,4.7,95,0.55,250,20.389,7.208,18.963,0.6889
100,100,0.1,50,4.7,95,0.6,250,20.922,6.936,19.336,0.6889
100,100,0.1,50,4.8,95,0.2,250,21.984,14.53,21.745,0.6089
100,100,0.1,50,4.8,95,0.25,250,20.389,11.983,19.979,0.611
100,100,0.1,50,4.8,95,0.3,250,19.641,10.393,19.072,0.611
100,100,0.1,50,4.8,95,0.35,250,19.402,9.324,18.655,0.611
100,100,0.1,50,4.8,95,0.4,250,19.476,8.563,18.539,0.611
100,100,0.1,50,4.8,95,0.45,250,19.742,7.999,18.617,0.6889
100,100,0.1,50,4.8,95,0.5,250,20.115,7.566,18.828,0.6889
100,100,0.1,50,4.8,95,0.55,250,20.583,7.225,19.132,0.6889
100,100,0.1,50,4.8,95,0.6,250,21.118,6.95,19.505,0.6889
100,100,0.1,50,4.9,95,0.2,250,22.27,14.659,22.017,0.6089
100,100,0.1,50,4.9,95,0.25,250,20.634,12.069,20.207,0.611
100,100,0.1,50,4.9,95,0.3,250,19.862,10.453,19.275,0.611
100,100,0.1,50,4.9,95,0.35,250,19.612,9.368,18.842,0.611
100,100,0.1,50,4.9,95,0.4,250,19.684,8.597,18.716,0.611
100,100,0.1,50,4.9,95,0.45,250,19.941,8.026,18.789,0.6889
100,100,0.1,50,4.9,95,0.5,250,20.314,7.588,18.996,0.6889
100,100,0.1,50,4.9,95,0.55,250,20.781,7.242,19.299,0.6889
100,100,0.1,50,4.9,95,0.6,250,21.3,6.964,19.671,0.6889
100,100,0.1,50,5.0,95,0.2,250,22.549,14.787,22.287,0.6089
100,100,0.1,50,5.0,95,0.25,250,20.877,12.153,20.434,0.611
100,100,0.1,50,5.0,95,0.3,250,20.081,10.512,19.476,0.611
100,100,0.1,50,5.0,95,0.35,250,19.816,9.412,19.028,0.611
100,100,0.1,50,5.0,95,0.4,250,19.887,8.631,18.892,0.611
100,100,0.1,50,5.0,95,0.45,250,20.135,8.052,18.959,0.6889
100,100,0.1,50,5.0,95,0.5,250,20.505,7.608,19.163,0.6889
100,100,0.1,50,5.0,95,0.55,250,20.97,7.259,19.464,0.6889
100,100,0.1,50,5.0,95,0.6,250,21.49,6.978,19.836,0.6889
100,100,0.1,50,0.2,96,0.2,250,3.852,3.56,3.85,0.5889
100,100,0.1,50,0.2,96,0.25,250,4.169,3.704,4.164,0.589
100,100,0.1,50,0.2,96,0.3,250,4.434,3.792,4.428,0.589
100,100,0.1,50,0.2,96,0.35,250,4.67,3.85,4.661,0.5899
100,100,0.1,50,0.2,96,0.4,250,4.889,3.889,4.877,0.5909
100,100,0.1,50,0.2,96,0.45,250,5.094,3.917,5.08,0.59
100,100,0.1,50,0.2,96,0.5,250,5.286,3.938,5.276,0.5889
100,100,0.1,50,0.2,96,0.55,250,5.483,3.953,5.466,0.5899
100,100,0.1,50,0.2,96,0.6,250,5.672,3.966,5.652,0.59
100,100,0.1,50,0.3,96,0.2,250,4.611,4.124,4.606,0.59
100,100,0.1,50,0.3,96,0.25,250,4.882,4.165,4.872,0.591
100,100,0.1,50,0.3,96,0.3,250,5.119,4.178,5.11,0.589
100,100,0.1,50,0.3,96,0.35,250,5.344,4.18,5.333,0.589
100,100,0.1,50,0.3,96,0.4,250,5.559,4.176,5.548,0.5889
100,100,0.1,50,0.3,96,0.45,250,5.775,4.17,5.759,0.589
100,100,0.1,50,0.3,96,0.5,250,5.992,4.163,5.968,0.591
100,100,0.1,50,0.3,96,0.55,250,6.216,4.157,6.175,0.5989
100,100,0.1,50,0.3,96,0.6,250,6.44,4.15,6.381,0.5999
100,100,0.1,50,0.4,96,0.2,250,5.242,4.566,5.235,0.589
100,100,0.1,50,0.4,96,0.25,250,5.466,4.518,5.457,0.5889
100,100,0.1,50,0.4,96,0.3,250,5.685,4.469,5.672,0.5899
100,100,0.1,50,0.4,96,0.35,250,5.899,4.425,5.886,0.5889
100,100,0.1,50,0.4,96,0.4,250,6.121,4.387,6.103,0.5899
100,100,0.1,50,0.4,96,0.45,250,6.35,4.355,6.321,0.591
100,100,0.1,50,0.4,96,0.5,250,6.592,4.327,6.541,0.5989
100,100,0.1,50,0.4,96,0.55,250,6.842,4.303,6.763,0.601
100,100,0.1,50,0.4,96,0.6,250,7.084,4.282,6.987,0.6089
100,100,0.1,50,0.5,96,0.2,250,5.803,4.941,5.794,0.5899
100,100,0.1,50,0.5,96,0.25,250,5.982,4.812,5.973,0.5889
100,100,0.1,50,0.5,96,0.3,250,6.185,4.708,6.166,0.5909
100,100,0.1,50,0.5,96,0.35,250,6.39,4.625,6.373,0.589
100,100,0.1,50,0.5,96,0.4,250,6.621,4.558,6.589,0.591
100,100,0.1,50,0.5,96,0.45,250,6.868,4.503,6.814,0.5989
100,100,0.1,50,0.5,96,0.5,250,7.128,4.457,7.045,0.601
100,100,0.1,50,0.5,96,0.55,250,7.388,4.419,7.28,0.6089
100,100,0.1,50,0.5,96,0.6,250,7.669,4.386,7.52,0.611
100,100,0.1,50,0.6,96,0.2,250,6.317,5.272,6.305,0.59
100,100,0.1,50,0.6,96,0.25,250,6.458,5.068,6.443,0.5899
100,100,0.1,50,0.6,96,0.3,250,6.63,4.914,6.616,0.5889
100,100,0.1,50,0.6,96,0.35,250,6.84,4.796,6.814,0.5909
100,100,0.1,50,0.6,96,0.4,250,7.085,4.703,7.031,0.5989
100,100,0.1,50,0.6,96,0.45,250,7.341,4.628,7.261,0.601
100,100,0.1,50,0.6,96,0.5,250,7.614,4.567,7.501,0.6089
100,100,0.1,50,0.6,96,0.55,250,7.9,4.516,7.749,0.611
100,100,0.1,50,0.6,96,0.6,250,8.198,4.473,8.002,0.611
100,100,0.1,50,0.7,96,0.2,250,6.797,5.573,6.783,0.59
100,100,0.1,50,0.7,96,0.25,250,6.897,5.297,6.88,0.5899
100,100,0.1,50,0.7,96,0.3,250,7.054,5.097,7.032,0.5899
100,100,0.1,50,0.7,96,0.35,250,7.262,4.947,7.223,0.591
100,100,0.1,50,0.7,96,0.4,250,7.51,4.83,7.44,0.6
100,100,0.1,50,0.7,96,0.45,250,7.777,4.738,7.674,0.6089
100,100,0.1,50,0.7,96,0.5,250,8.071,4.662,7.923,0.611
100,100,0.1,50,0.7,96,0.55,250,8.379,4.6,8.181,0.611
100,100,0.1,50,0.7,96,0.6,250,8.688,4.547,8.446,0.611
100,100,0.1,50,0.8,96,0.2,250,7.253,5.85,7.236,0.5909
100,100,0.1,50,0.8,96,0.25,250,7.311,5.507,7.292,0.5899
100,100,0.1,50,0.8,96,0.3,250,7.458,5.263,7.425,0.591
100,100,0.1,50,0.8,96,0.35,250,7.666,5.083,7.607,0.5989
100,100,0.1,50,0.8,96,0.4,250,7.919,4.945,7.823,0.601
100,100,0.1,50,0.8,96,0.45,250,8.195,4.835,8.061,0.609
100,100,0.1,50,0.8,96,0.5,250,8.502,4.747,8.317,0.611
100,100,0.1,50,0.8,96,0.55,250,8.819,4.674,8.585,0.611
100,100,0.1,50,0.8,96,0.6,250,9.161,4.613,8.862,0.611
100,100,0.1,50,0.9,96,0.2,250,7.686,6.109,7.669,0.5899
100,100,0.1,50,0.9,96,0.25,250,7.707,5.701,7.685,0.5899
100,100,0.1,50,0.9,96,0.3,250,7.838,5.416,7.797,0.591
100,100,0.1,50,0.9,96,0.35,250,8.043,5.208,7.971,0.599
100,100,0.1,50,0.9,96,0.4,250,8.301,5.049,8.185,0.6089
100,100,0.1,50,0.9,96,0.45,250,8.59,4.924,8.427,0.611
100,100,0.1,50,0.9,96,0.5,250,8.912,4.824,8.689,0.611
100,100,0.1,50,0.9,96,0.55,250,9.249,4.741,8.966,0.611
100,100,0.1,50,0.9,96,0.6,250,9.604,4.673,9.253,0.611
100,100,0.1,50,1.0,96,0.2,250,8.104,6.353,8.086,0.589
100,100,0.1,50,1.0,96,0.25,250,8.086,5.883,8.061,0.5899
100,100,0.1,50,1.0,96,0.3,250,8.204,5.559,8.154,0.5989
100,100,0.1,50,1.0,96,0.35,250,8.412,5.323,8.319,0.601
100,100,0.1,50,1.0,96,0.4,250,8.676,5.145,8.531,0.61
100,100,0.1,50,1.0,96,0.45,250,8.972,5.005,8.776,0.611
100,100,0.1,50,1.0,96,0.5,250,9.302,4.894,9.043,0.611
100,100,0.1,50,1.0,96,0.55,250,9.655,4.803,9.328,0.611
100,100,0.1,50,1.0,96,0.6,250,10.029,4.727,9.625,0.611
100,100,0.1,50,1.1,96,0.2,250,8.51,6.586,8.49,0.5899
100,100,0.1,50,1.1,96,0.25,250,8.455,6.055,8.425,0.5909
100,100,0.1,50,1.1,96,0.3,250,8.562,5.692,8.497,0.5989
100,100,0.1,50,1.1,96,0.35,250,8.763,5.431,8.653,0.601
100,100,0.1,50,1.1,96,0.4,250,9.023,5.234,8.863,0.611
100,100,0.1,50,1.1,96,0.45,250,9.339,5.081,9.11,0.611
100,100,0.1,50,1.1,96,0.5,250,9.679,4.959,9.382,0.611
100,100,0.1,50,1.1,96,0.55,250,10.042,4.859,9.674,0.611
100,100,0.1,50,1.1,96,0.6,250,10.443,4.776,9.979,0.611
100,100,0.1,50,1.2,96,0.2,250,8.904,6.807,8.882,0.5899
100,100,0.1,50,1.2,96,0.25,250,8.817,6.218,8.777,0.591
100,100,0.1,50,1.2,96,0.3,250,8.904,5.818,8.828,0.5989
100,100,0.1,50,1.2,96,0.35,250,9.105,5.532,8.975,0.6089
100,100,0.1,50,1.2,96,0.4,250,9.369,5.317,9.182,0.611
100,100,0.1,50,1.2,96,0.45,250,9.691,5.151,9.43,0.611
100,100,0.1,50,1.2,96,0.5,250,10.043,5.019,9.707,0.611
100,100,0.1,50,1.2,96,0.55,250,10.429,4.911,10.005,0.611
100,100,0.1,50,1.2,96,0.6,250,10.827,4.822,10.319,0.611
100,100,0.1,50,1.3,96,0.2,250,9.292,7.02,9.264,0.5909
100,100,0.1,50,1.3,96,0.25,250,9.17,6.373,9.119,0.591
100,100,0.1,50,1.3,96,0.3,250,9.241,5.938,9.15,0.601
100,100,0.1,50,1.3,96,0.35,250,9.438,5.627,9.286,0.609
100,100,0.1,50,1.3,96,0.4,250,9.706,5.396,9.49,0.611
100,100,0.1,50,1.3,96,0.45,250,10.026,5.217,9.74,0.611
100,100,0.1,50,1.3,96,0.5,250,10.392,5.075,10.021,0.611
100,100,0.1,50,1.3,96,0.55,250,10.792,4.96,10.325,0.611
100,100,0.1,50,1.3,96,0.6,250,11.199,4.864,10.646,0.611
100,100,0.1,50,1.4,96,0.2,250,9.666,7.225,9.638,0.59
100,100,0.1,50,1.4,96,0.25,250,9.509,6.522,9.452,0.5989
100,100,0.1,50,1.4,96,0.3,250,9.569,6.052,9.462,0.601
100,100,0.1,50,1.4,96,0.35,250,9.763,5.718,9.589,0.611
100,100,0.1,50,1.4,96,0.4,250,10.035,5.47,9.789,0.611
100,100,0.1,50,1.4,96,0.45,250,10.362,5.279,10.039,0.611
100,100,0.1,50,1.4,96,0.5,250,10.734,5.128,10.324,0.611
100,100,0.1,50,1.4,96,0.55,250,11.143,5.005,10.633,0.611
100,100,0.1,50,1.4,96,0.6,250,11.556,4.904,10.961,0.611
100,100,0.1,50,1.5,96,0.2,250,10.035,7.423,10.004,0.5909
100,100,0.1,50,1.5,96,0.25,250,9.847,6.664,9.777,0.5989
100,100,0.1,50,1.5,96,0.3,250,9.893,6.161,9.766,0.6089
100,100,0.1,50,1.5,96,0.35,250,10.076,5.805,9.883,0.611
100,100,0.1,50,1.5,96,0.4,250,10.351,5.541,10.079,0.611
100,100,0.1,50,1.5,96,0.45,250,10.69,5.338,10.33,0.611
100,100,0.1,50,1.5,96,0.5,250,11.071,5.178,10.617,0.611
100,100,0.1,50,1.5,96,0.55,250,11.485,5.048,10.932,0.611
100,100,0.1,50,1.5,96,0.6,250,11.902,4.941,11.266,0.611
100,100,0.1,50,1.6,96,0.2,250,10.395,7.614,10.362,0.59
100,100,0.1,50,1.6,96,0.25,250,10.18,6.802,10.096,0.599
100,100,0.1,50,1.6,96,0.3,250,10.207,6.265,10.064,0.6089
100,100,0.1,50,1.6,96,0.35,250,10.388,5.887,10.169,0.611
100,100,0.1,50,1.6,96,0.4,250,10.663,5.608,10.362,0.611
100,100,0.1,50,1.6,96,0.45,250,11.005,5.394,10.612,0.611
100,100,0.1,50,1.6,96,0.5,250,11.403,5.225,10.902,0.611
100,100,0.1,50,1.6,96,0.55,250,11.817,5.089,11.221,0.611
100,100,0.1,50,1.6,96,0.6,250,12.243,4.976,11.561,0.6889
100,100,0.1,50,1.7,96,0.2,250,10.752,7.8,10.715,0.591
100,100,0.1,50,1.7,96,0.25,250,10.503,6.935,10.408,0.6009
100,100,0.1,50,1.7,96,0.3,250,10.514,6.366,10.354,0.6089
100,100,0.1,50,1.7,96,0.35,250,10.685,5.966,10.449,0.611
100,100,0.1,50,1.7,96,0.4,250,10.964,5.672,10.637,0.611
100,100,0.1,50,1.7,96,0.45,250,11.31,5.447,10.887,0.611
100,100,0.1,50,1.7,96,0.5,250,11.712,5.27,11.18,0.611
100,100,0.1,50,1.7,96,0.55,250,12.134,5.127,11.503,0.611
100,100,0.1,50,1.7,96,0.6,250,12.573,5.009,11.848,0.6889
100,100,0.1,50,1.8,96,0.2,250,11.105,7.98,11.061,0.591
100,100,0.1,50,1.8,96,0.25,250,10.821,7.063,10.714,0.601
100,100,0.1,50,1.8,96,0.3,250,10.814,6.462,10.639,0.61
100,100,0.1,50,1.8,96,0.35,250,10.979,6.043,10.723,0.611
100,100,0.1,50,1.8,96,0.4,250,11.261,5.734,10.906,0.611
100,100,0.1,50,1.8,96,0.45,250,11.611,5.498,11.155,0.611
100,100,0.1,50,1.8,96,0.5,250,12.022,5.313,11.45,0.611
100,100,0.1,50,1.8,96,0.55,250,12.449,5.164,11.777,0.611
100,100,0.1,50,1.8,96,0.6,250,12.9,5.041,12.128,0.6889
100,100,0.1,50,1.9,96,0.2,250,11.452,8.156,11.403,0.591
100,100,0.1,50,1.9,96,0.25,250,11.134,7.187,11.014,0.601
100,100,0.1,50,1.9,96,0.3,250,11.111,6.556,10.918,0.611
100,100,0.1,50,1.9,96,0.35,250,11.269,6.116,10.991,0.611
100,100,0.1,50,1.9,96,0.4,250,11.557,5.793,11.169,0.611
100,100,0.1,50,1.9,96,0.45,250,11.907,5.547,11.417,0.611
100,100,0.1,50,1.9,96,0.5,250,12.317,5.354,11.713,0.611
