H,T,S0,K,m,sigma,price_iter,accuracy,price,price_adj,best_beta,H_log,error_percent,Product
867.0,2.5,1000.0,1000.0,25.0,0.6,255.254615,0.09616,162.175089,252.545167,0.603001,0.142716,1.061469,0.189737
867.0,4.5,1000.0,1000.0,25.0,0.2,324.905089,0.043,284.145601,325.126796,0.578889,0.142716,0.068237,0.084853
867.0,4.5,1000.0,1000.0,25.0,0.4,301.893501,0.08717,205.173531,299.975248,0.596889,0.142716,0.635407,0.169706
867.0,4.5,1000.0,1000.0,25.0,0.6,318.097954,0.16644,175.840659,310.750765,0.620889,0.142716,2.309725,0.254558
868.0,0.5,1000.0,1000.0,25.0,0.2,82.045774,0.01056,81.372962,82.053635,0.573001,0.141564,0.009581,0.028284
868.0,0.5,1000.0,1000.0,25.0,0.4,119.307154,0.02098,109.346432,119.360654,0.578889,0.141564,0.044842,0.056569
868.0,0.5,1000.0,1000.0,25.0,0.6,143.757853,0.03222,120.244578,143.88055,0.579001,0.141564,0.08535,0.084853
868.0,2.5,1000.0,1000.0,25.0,0.2,226.313339,0.02933,207.327171,226.334318,0.581889,0.141564,0.00927,0.063246
868.0,2.5,1000.0,1000.0,25.0,0.4,234.274794,0.05727,176.167579,234.045902,0.585001,0.141564,0.097702,0.126491
868.0,2.5,1000.0,1000.0,25.0,0.6,254.524637,0.09611,161.083318,251.739567,0.603889,0.141564,1.094224,0.189737
868.0,4.5,1000.0,1000.0,25.0,0.2,324.066981,0.043,282.954021,324.368671,0.577001,0.141564,0.093095,0.084853
868.0,4.5,1000.0,1000.0,25.0,0.4,301.168777,0.08709,203.866819,299.050078,0.598001,0.141564,0.703492,0.169706
868.0,4.5,1000.0,1000.0,25.0,0.6,317.4674,0.16631,174.615233,309.862785,0.621889,0.141564,2.3954,0.254558
869.0,0.5,1000.0,1000.0,25.0,0.2,82.015095,0.01057,81.30877,82.018235,0.579001,0.140412,0.003829,0.028284
869.0,0.5,1000.0,1000.0,25.0,0.4,119.068947,0.02098,108.921802,119.074149,0.582001,0.140412,0.004369,0.056569
869.0,0.5,1000.0,1000.0,25.0,0.6,143.312552,0.03218,119.597829,143.415701,0.579889,0.140412,0.071975,0.084853
869.0,2.5,1000.0,1000.0,25.0,0.2,225.834081,0.02934,206.589047,225.860167,0.581889,0.140412,0.011551,0.063246
869.0,2.5,1000.0,1000.0,25.0,0.4,233.467991,0.05722,175.10398,233.284277,0.584889,0.140412,0.078689,0.126491
869.0,2.5,1000.0,1000.0,25.0,0.6,253.847681,0.09599,159.989521,250.932209,0.604889,0.140412,1.148512,0.189737
869.0,4.5,1000.0,1000.0,25.0,0.2,323.353302,0.04299,281.751571,323.603166,0.578001,0.140412,0.077273,0.084853
869.0,4.5,1000.0,1000.0,25.0,0.4,300.139205,0.08698,202.556558,298.122097,0.597001,0.140412,0.672058,0.169706
869.0,4.5,1000.0,1000.0,25.0,0.6,317.100816,0.16635,173.388274,308.973515,0.624001,0.140412,2.563002,0.254558
870.0,0.5,1000.0,1000.0,25.0,0.2,81.990837,0.01057,81.242046,81.981321,0.592901,0.139262,0.011606,0.028284
870.0,0.5,1000.0,1000.0,25.0,0.4,118.786233,0.02099,108.492117,118.783809,0.582889,0.139262,0.00204,0.056569
870.0,0.5,1000.0,1000.0,25.0,0.6,142.836396,0.03216,118.947144,142.947591,0.579001,0.139262,0.077848,0.084853
870.0,2.5,1000.0,1000.0,25.0,0.2,225.29329,0.02933,205.8419,225.379728,0.579001,0.139262,0.038367,0.063246
870.0,2.5,1000.0,1000.0,25.0,0.4,232.697748,0.05717,174.036319,232.519357,0.584889,0.139262,0.076662,0.126491
870.0,2.5,1000.0,1000.0,25.0,0.6,253.035419,0.09592,158.893698,250.123095,0.604889,0.139262,1.150955,0.189737
870.0,4.5,1000.0,1000.0,25.0,0.2,322.586513,0.04299,280.538179,322.830228,0.578001,0.139262,0.07555,0.084853
870.0,4.5,1000.0,1000.0,25.0,0.4,299.338688,0.08688,201.242748,297.191303,0.598001,0.139262,0.717376,0.169706
870.0,4.5,1000.0,1000.0,25.0,0.6,315.939224,0.16601,172.159782,308.082954,0.622889,0.139262,2.48664,0.254558
871.0,0.5,1000.0,1000.0,25.0,0.2,81.940692,0.01057,81.172707,81.942837,0.580001,0.138113,0.002617,0.028284
871.0,0.5,1000.0,1000.0,25.0,0.4,118.497132,0.02097,108.057343,118.489603,0.583001,0.138113,0.006354,0.056569
871.0,0.5,1000.0,1000.0,25.0,0.6,142.372858,0.03214,118.292517,142.47621,0.579889,0.138113,0.072592,0.084853
871.0,2.5,1000.0,1000.0,25.0,0.2,224.846048,0.02934,205.085652,224.892941,0.580889,0.138113,0.020856,0.063246
871.0,2.5,1000.0,1000.0,25.0,0.4,231.969325,0.05711,172.964594,231.751138,0.585001,0.138113,0.094058,0.126491
871.0,2.5,1000.0,1000.0,25.0,0.6,252.241591,0.09577,157.795852,249.312225,0.604889,0.138113,1.161333,0.189737
871.0,4.5,1000.0,1000.0,25.0,0.2,321.776993,0.04299,279.313776,322.049806,0.577901,0.138113,0.084783,0.084853
871.0,4.5,1000.0,1000.0,25.0,0.4,298.467297,0.08681,199.925387,296.257696,0.598889,0.138113,0.740316,0.169706
871.0,4.5,1000.0,1000.0,25.0,0.6,315.214363,0.16545,170.92976,307.191105,0.623889,0.138113,2.545334,0.254558
872.0,0.5,1000.0,1000.0,25.0,0.2,81.90591,0.01057,81.10067,81.902727,0.585889,0.136966,0.003886,0.028284
872.0,0.5,1000.0,1000.0,25.0,0.4,118.176078,0.02097,107.617448,118.191497,0.581889,0.136966,0.013048,0.056569
872.0,0.5,1000.0,1000.0,25.0,0.6,141.835879,0.0321,117.633944,142.001549,0.577901,0.136966,0.116804,0.084853
872.0,2.5,1000.0,1000.0,25.0,0.2,224.316825,0.02934,204.320228,224.399746,0.579889,0.136966,0.036966,0.063246
872.0,2.5,1000.0,1000.0,25.0,0.4,231.15042,0.05704,171.888803,230.979616,0.584889,0.136966,0.073893,0.126491
872.0,2.5,1000.0,1000.0,25.0,0.6,251.625712,0.0957,156.695985,248.499602,0.605989,0.136966,1.242365,0.189737
872.0,4.5,1000.0,1000.0,25.0,0.2,321.072135,0.04299,278.07829,321.261848,0.579001,0.136966,0.059087,0.084853
