H,T,S0,K,m,sigma,price_iter,accuracy,best_beta,Average Error,price,price_adj,H_log,error_percent,Product,q
190,3.2,200,200,50,0.45,32.35872,0.01692,0.611,1.60894,14.95885,31.83808,0.05129329,1.60896352,0.113842,0
190,3.2,200,200,50,0.5,33.12651,0.01945,0.611,2.18379,14.29267,32.4031,0.05129329,2.1837797,0.12649111,0
190,3.2,200,200,50,0.55,34.02468,0.02232,0.611,2.73167,13.76142,33.09524,0.05129329,2.73166419,0.13914022,0
190,3.8,200,200,50,0.2,37.95147,0.00926,0.591,0.04752,26.26513,37.93343,0.05129329,0.04753439,0.0551362,0
190,3.8,200,200,50,0.25,35.54188,0.01079,0.601,0.08474,22.09696,35.51176,0.05129329,0.0847451,0.06892024,0
190,3.8,200,200,50,0.3,34.53095,0.0125,0.611,0.15635,19.4541,34.47696,0.05129329,0.15635249,0.08270429,0
190,3.8,200,200,50,0.35,34.25833,0.01443,0.611,0.70291,17.65568,34.01753,0.05129329,0.70289474,0.09648834,0
190,3.8,200,200,50,0.4,34.54037,0.0167,0.611,1.46894,16.36408,34.03299,0.05129329,1.46894778,0.11027239,0
190,3.8,200,200,50,0.45,35.09804,0.01933,0.611,2.10719,15.39719,34.35846,0.05129329,2.10718319,0.12405644,0
190,3.8,200,200,50,0.5,35.81852,0.02235,0.611,2.57635,14.64946,34.89571,0.05129329,2.57634877,0.13784049,0
190,3.8,200,200,50,0.55,36.73199,0.02598,0.611,3.12816,14.05602,35.58295,0.05129329,3.12817247,0.15162454,0
190,4.4,200,200,50,0.2,41.5069,0.01016,0.591,0.18168,27.98869,41.43149,0.05129329,0.18168064,0.05932959,0
190,4.4,200,200,50,0.25,38.61571,0.01186,0.6089,0.14129,23.25415,38.67027,0.05129329,0.14128965,0.07416198,0
190,4.4,200,200,50,0.3,37.31714,0.01377,0.611,0.38445,20.28113,37.17368,0.05129329,0.38443461,0.08899438,0
190,4.4,200,200,50,0.35,36.9395,0.01601,0.611,1.11891,18.27369,36.52618,0.05129329,1.11891065,0.10382678,0
190,4.4,200,200,50,0.4,37.08097,0.01863,0.611,1.75949,16.84117,36.42853,0.05129329,1.7595009,0.11865918,0
190,4.4,200,200,50,0.45,37.60806,0.02179,0.611,2.44493,15.77455,36.68857,0.05129329,2.44492803,0.13349157,0
190,4.4,200,200,50,0.5,38.42374,0.0255,0.611,3.20496,14.95355,37.19227,0.05129329,3.20497172,0.14832397,0
190,4.4,200,200,50,0.55,39.30562,0.02995,0.6889,3.05198,14.30463,40.50522,0.05129329,3.05198086,0.16315637,0
190,5.0,200,200,50,0.2,44.91835,0.01102,0.5989,0.03291,29.57358,44.93313,0.05129329,0.03290415,0.06324555,0
190,5.0,200,200,50,0.25,41.55182,0.01289,0.61,0.02071,24.30587,41.54322,0.05129329,0.02069705,0.07905694,0
190,5.0,200,200,50,0.3,39.97692,0.01503,0.611,0.65237,21.02456,39.71613,0.05129329,0.65235141,0.09486833,0
190,5.0,200,200,50,0.35,39.40927,0.01755,0.611,1.34024,18.82352,38.88109,0.05129329,1.34024304,0.11067972,0
190,5.0,200,200,50,0.4,39.53447,0.02063,0.611,2.19022,17.26145,38.66858,0.05129329,2.19021527,0.12649111,0
190,5.0,200,200,50,0.45,39.9891,0.02423,0.611,2.82339,16.10383,38.86005,0.05129329,2.82339437,0.14230249,0
190,5.0,200,200,50,0.5,40.72131,0.0287,0.6889,3.17174,15.21641,42.01288,0.05129329,3.17172999,0.15811388,0
190,5.0,200,200,50,0.55,41.66282,0.03416,0.6889,2.79361,14.51755,42.82671,0.05129329,2.7935939,0.17392527,0
191,0.2,200,200,50,0.2,8.02647,0.00159,0.5889,0.05026,7.54691,8.03051,0.04604394,0.05033346,0.01264911,0
191,0.2,200,200,50,0.25,8.75547,0.00194,0.5889,0.11579,7.95687,8.76561,0.04604394,0.11581331,0.01581139,0
191,0.2,200,200,50,0.3,9.36083,0.00228,0.5889,0.11759,8.22014,9.37184,0.04604394,0.11761778,0.01897367,0
191,0.2,200,200,50,0.35,9.88414,0.00261,0.5889,0.15688,8.39816,9.89965,0.04604394,0.15691805,0.02213594,0
191,0.2,200,200,50,0.4,10.35356,0.00293,0.5889,0.23239,8.52404,10.37762,0.04604394,0.23238384,0.02529822,0
191,0.2,200,200,50,0.45,10.79374,0.00325,0.5889,0.26649,8.6164,10.82251,0.04604394,0.26654339,0.0284605,0
