S0,K,r,m,T,H,sigma,trading_days,price_mc,price,price_adj
100,100,0.05,50,4.3,92,0.45,250,10.156,9.828,17.269
100,100,0.05,50,4.3,92,0.5,250,10.795,9.602,17.771
100,100,0.05,50,4.3,92,0.55,250,11.511,9.418,18.306
100,100,0.05,50,4.3,92,0.6,250,11.709,9.266,18.863
100,100,0.05,50,4.4,92,0.2,250,13.218,12.702,16.261
100,100,0.05,50,4.4,92,0.25,250,11.874,11.698,16.138
100,100,0.05,50,4.4,92,0.3,250,11.699,11.011,16.271
100,100,0.05,50,4.4,92,0.35,250,11.766,10.516,16.56
100,100,0.05,50,4.4,92,0.4,250,12.278,10.143,16.95
100,100,0.05,50,4.4,92,0.45,250,10.249,9.854,17.407
100,100,0.05,50,4.4,92,0.5,250,10.912,9.624,17.911
100,100,0.05,50,4.4,92,0.55,250,11.627,9.436,18.448
100,100,0.05,50,4.4,92,0.6,250,11.823,9.281,19.008
100,100,0.05,50,4.5,92,0.2,250,13.405,12.798,16.432
100,100,0.05,50,4.5,92,0.25,250,11.745,11.766,16.29
100,100,0.05,50,4.5,92,0.3,250,11.846,11.062,16.413
100,100,0.05,50,4.5,92,0.35,250,11.908,10.555,16.697
100,100,0.05,50,4.5,92,0.4,250,12.42,10.175,17.085
100,100,0.05,50,4.5,92,0.45,250,10.362,9.88,17.543
100,100,0.05,50,4.5,92,0.5,250,11.027,9.645,18.048
100,100,0.05,50,4.5,92,0.55,250,11.74,9.454,18.588
100,100,0.05,50,4.5,92,0.6,250,11.935,9.296,19.152
100,100,0.05,50,4.6,92,0.2,250,13.591,12.891,16.601
100,100,0.05,50,4.6,92,0.25,250,11.898,11.833,16.44
100,100,0.05,50,4.6,92,0.3,250,11.991,11.112,16.553
100,100,0.05,50,4.6,92,0.35,250,12.049,10.594,16.833
100,100,0.05,50,4.6,92,0.4,250,11.721,10.206,17.22
100,100,0.05,50,4.6,92,0.45,250,10.473,9.905,17.677
100,100,0.05,50,4.6,92,0.5,250,11.14,9.666,18.184
100,100,0.05,50,4.6,92,0.55,250,11.852,9.471,18.726
100,100,0.05,50,4.6,92,0.6,250,11.982,9.311,19.293
100,100,0.05,50,4.7,92,0.2,250,13.776,12.984,16.769
100,100,0.05,50,4.7,92,0.25,250,12.049,11.899,16.589
100,100,0.05,50,4.7,92,0.3,250,12.134,11.161,16.693
100,100,0.05,50,4.7,92,0.35,250,12.187,10.632,16.967
100,100,0.05,50,4.7,92,0.4,250,11.823,10.236,17.352
100,100,0.05,50,4.7,92,0.45,250,10.583,9.93,17.81
100,100,0.05,50,4.7,92,0.5,250,11.251,9.686,18.318
100,100,0.05,50,4.7,92,0.55,250,11.961,9.488,18.863
100,100,0.05,50,4.7,92,0.6,250,11.143,9.325,19.433
100,100,0.05,50,4.8,92,0.2,250,13.958,13.075,16.935
100,100,0.05,50,4.8,92,0.25,250,12.198,11.963,16.737
100,100,0.05,50,4.8,92,0.3,250,12.276,11.21,16.83
100,100,0.05,50,4.8,92,0.35,250,12.324,10.67,17.1
100,100,0.05,50,4.8,92,0.4,250,11.95,10.266,17.483
100,100,0.05,50,4.8,92,0.45,250,10.69,9.954,17.941
100,100,0.05,50,4.8,92,0.5,250,11.36,9.706,18.451
100,100,0.05,50,4.8,92,0.55,250,12.068,9.505,18.997
100,100,0.05,50,4.8,92,0.6,250,11.244,9.338,19.571
100,100,0.05,50,4.9,92,0.2,250,14.139,13.165,17.1
100,100,0.05,50,4.9,92,0.25,250,12.346,12.027,16.882
100,100,0.05,50,4.9,92,0.3,250,12.416,11.257,16.966
100,100,0.05,50,4.9,92,0.35,250,12.459,10.706,17.232
100,100,0.05,50,4.9,92,0.4,250,12.075,10.295,17.613
100,100,0.05,50,4.9,92,0.45,250,10.797,9.977,18.071
100,100,0.05,50,4.9,92,0.5,250,11.468,9.725,18.582
100,100,0.05,50,4.9,92,0.55,250,12.172,9.521,19.131
100,100,0.05,50,4.9,92,0.6,250,11.342,9.352,19.707
100,100,0.05,50,5.0,92,0.2,250,13.699,13.253,17.263
100,100,0.05,50,5.0,92,0.25,250,12.492,12.09,17.027
100,100,0.05,50,5.0,92,0.3,250,12.554,11.304,17.101
100,100,0.05,50,5.0,92,0.35,250,12.593,10.742,17.361
100,100,0.05,50,5.0,92,0.4,250,12.198,10.323,17.741
100,100,0.05,50,5.0,92,0.45,250,10.901,10.0,18.199
100,100,0.05,50,5.0,92,0.5,250,11.573,9.744,18.711
100,100,0.05,50,5.0,92,0.55,250,12.275,9.536,19.262
100,100,0.05,50,5.0,92,0.6,250,11.439,9.365,19.841
100,100,0.05,50,0.2,93,0.2,250,3.054,3.857,3.928
100,100,0.05,50,0.2,93,0.25,250,3.606,4.406,4.572
100,100,0.05,50,0.2,93,0.3,250,3.986,4.824,5.113
100,100,0.05,50,0.2,93,0.35,250,4.274,5.144,5.573
100,100,0.05,50,0.2,93,0.4,250,4.396,5.395,5.973
100,100,0.05,50,0.2,93,0.45,250,4.7,5.595,6.329
100,100,0.05,50,0.2,93,0.5,250,4.796,5.757,6.652
100,100,0.05,50,0.2,93,0.55,250,5.073,5.89,6.949
100,100,0.05,50,0.2,93,0.6,250,5.384,6.002,7.226
100,100,0.05,50,0.3,93,0.2,250,3.798,4.6,4.76
100,100,0.05,50,0.3,93,0.25,250,4.24,5.089,5.405
100,100,0.05,50,0.3,93,0.3,250,4.633,5.44,5.934
100,100,0.05,50,0.3,93,0.35,250,4.76,5.699,6.383
100,100,0.05,50,0.3,93,0.4,250,4.969,5.895,6.777
100,100,0.05,50,0.3,93,0.45,250,5.311,6.047,7.132
100,100,0.05,50,0.3,93,0.5,250,5.517,6.169,7.459
100,100,0.05,50,0.3,93,0.55,250,5.716,6.268,7.763
100,100,0.05,50,0.3,93,0.6,250,6.2,6.35,8.052
100,100,0.05,50,0.4,93,0.2,250,4.375,5.158,5.419
100,100,0.05,50,0.4,93,0.25,250,4.65,5.581,6.046
100,100,0.05,50,0.4,93,0.3,250,4.941,5.871,6.559
100,100,0.05,50,0.4,93,0.35,250,5.184,6.079,6.999
100,100,0.05,50,0.4,93,0.4,250,5.51,6.232,7.389
100,100,0.05,50,0.4,93,0.45,250,5.645,6.35,7.746
100,100,0.05,50,0.4,93,0.5,250,6.073,6.443,8.079
100,100,0.05,50,0.4,93,0.55,250,6.404,6.517,8.394
100,100,0.05,50,0.4,93,0.6,250,6.47,6.577,8.695
100,100,0.05,50,0.5,93,0.2,250,4.731,5.608,5.973
100,100,0.05,50,0.5,93,0.25,250,4.942,5.966,6.577
100,100,0.05,50,0.5,93,0.3,250,5.26,6.203,7.075
100,100,0.05,50,0.5,93,0.35,250,5.614,6.368,7.507
100,100,0.05,50,0.5,93,0.4,250,5.713,6.487,7.896
100,100,0.05,50,0.5,93,0.45,250,6.2,6.577,8.256
100,100,0.05,50,0.5,93,0.5,250,6.589,6.646,8.596
100,100,0.05,50,0.5,93,0.55,250,6.371,6.701,8.921
100,100,0.05,50,0.5,93,0.6,250,6.408,6.745,9.235
100,100,0.05,50,0.6,93,0.2,250,4.985,5.988,6.456
100,100,0.05,50,0.6,93,0.25,250,5.421,6.285,7.037
100,100,0.05,50,0.6,93,0.3,250,5.669,6.474,7.52
100,100,0.05,50,0.6,93,0.35,250,6.068,6.602,7.946
100,100,0.05,50,0.6,93,0.4,250,6.2,6.692,8.335
100,100,0.05,50,0.6,93,0.45,250,6.591,6.758,8.699
100,100,0.05,50,0.6,93,0.5,250,6.491,6.808,9.047
100,100,0.05,50,0.6,93,0.55,250,6.505,6.847,9.382
100,100,0.05,50,0.6,93,0.6,250,6.632,6.878,9.709
100,100,0.05,50,0.7,93,0.2,250,5.397,6.317,6.889
100,100,0.05,50,0.7,93,0.25,250,5.74,6.558,7.447
100,100,0.05,50,0.7,93,0.3,250,5.927,6.704,7.917
100,100,0.05,50,0.7,93,0.35,250,6.092,6.798,8.337
100,100,0.05,50,0.7,93,0.4,250,6.676,6.863,8.726
100,100,0.05,50,0.7,93,0.45,250,6.969,6.909,9.095
100,100,0.05,50,0.7,93,0.5,250,6.47,6.942,9.451
100,100,0.05,50,0.7,93,0.55,250,6.715,6.967,9.796
100,100,0.05,50,0.7,93,0.6,250,7.071,6.987,10.135
100,100,0.05,50,0.8,93,0.2,250,5.723,6.61,7.285
100,100,0.05,50,0.8,93,0.25,250,5.859,6.797,7.819
100,100,0.05,50,0.8,93,0.3,250,6.264,6.904,8.277
100,100,0.05,50,0.8,93,0.35,250,6.452,6.969,8.693
100,100,0.05,50,0.8,93,0.4,250,6.924,7.01,9.083
100,100,0.05,50,0.8,93,0.45,250,6.876,7.038,9.457
100,100,0.05,50,0.8,93,0.5,250,6.743,7.057,9.82
100,100,0.05,50,0.8,93,0.55,250,7.003,7.07,10.175
100,100,0.05,50,0.8,93,0.6,250,7.574,7.079,10.525
100,100,0.05,50,0.9,93,0.2,250,5.878,6.875,7.651
100,100,0.05,50,0.9,93,0.25,250,6.217,7.011,8.163
100,100,0.05,50,0.9,93,0.3,250,6.67,7.081,8.609
100,100,0.05,50,0.9,93,0.35,250,6.88,7.119,9.021
100,100,0.05,50,0.9,93,0.4,250,7.375,7.14,9.412
100,100,0.05,50,0.9,93,0.45,250,6.817,7.152,9.791
100,100,0.05,50,0.9,93,0.5,250,7.034,7.157,10.162
100,100,0.05,50,0.9,93,0.55,250,7.447,7.16,10.526
100,100,0.05,50,0.9,93,0.6,250,7.767,7.16,10.887
100,100,0.05,50,1.0,93,0.2,250,6.202,7.117,7.993
100,100,0.05,50,1.0,93,0.25,250,6.581,7.205,8.483
100,100,0.05,50,1.0,93,0.3,250,6.671,7.242,8.919
100,100,0.05,50,1.0,93,0.35,250,7.037,7.254,9.327
100,100,0.05,50,1.0,93,0.4,250,7.059,7.256,9.72
100,100,0.05,50,1.0,93,0.45,250,6.918,7.253,10.104
100,100,0.05,50,1.0,93,0.5,250,7.229,7.246,10.481
100,100,0.05,50,1.0,93,0.55,250,7.603,7.239,10.855
100,100,0.05,50,1.0,93,0.6,250,7.608,7.231,11.226
100,100,0.05,50,1.1,93,0.2,250,6.516,7.341,8.316
100,100,0.05,50,1.1,93,0.25,250,6.668,7.384,8.785
100,100,0.05,50,1.1,93,0.3,250,6.777,7.388,9.211
100,100,0.05,50,1.1,93,0.35,250,7.349,7.377,9.615
100,100,0.05,50,1.1,93,0.4,250,7.073,7.361,10.01
100,100,0.05,50,1.1,93,0.45,250,7.276,7.344,10.398
100,100,0.05,50,1.1,93,0.5,250,7.602,7.327,10.783
100,100,0.05,50,1.1,93,0.55,250,7.988,7.31,11.165
100,100,0.05,50,1.1,93,0.6,250,7.622,7.295,11.546
100,100,0.05,50,1.2,93,0.2,250,6.824,7.55,8.623
100,100,0.05,50,1.2,93,0.25,250,6.985,7.549,9.071
100,100,0.05,50,1.2,93,0.3,250,7.117,7.523,9.487
100,100,0.05,50,1.2,93,0.35,250,7.709,7.49,9.888
100,100,0.05,50,1.2,93,0.4,250,7.211,7.457,10.284
100,100,0.05,50,1.2,93,0.45,250,7.473,7.427,10.677
100,100,0.05,50,1.2,93,0.5,250,7.958,7.399,11.068
100,100,0.05,50,1.2,93,0.55,250,8.343,7.374,11.459
100,100,0.05,50,1.2,93,0.6,250,7.927,7.352,11.849
100,100,0.05,50,1.3,93,0.2,250,6.812,7.747,8.915
100,100,0.05,50,1.3,93,0.25,250,7.177,7.703,9.344
100,100,0.05,50,1.3,93,0.3,250,7.446,7.648,9.75
100,100,0.05,50,1.3,93,0.35,250,7.701,7.594,10.148
100,100,0.05,50,1.3,93,0.4,250,7.381,7.546,10.546
100,100,0.05,50,1.3,93,0.45,250,7.675,7.504,10.943
100,100,0.05,50,1.3,93,0.5,250,8.023,7.466,11.341
100,100,0.05,50,1.3,93,0.55,250,8.068,7.433,11.739
100,100,0.05,50,1.3,93,0.6,250,8.26,7.405,12.139
100,100,0.05,50,1.4,93,0.2,250,7.067,7.932,9.196
100,100,0.05,50,1.4,93,0.25,250,7.397,7.848,9.605
100,100,0.05,50,1.4,93,0.3,250,7.591,7.765,10.001
100,100,0.05,50,1.4,93,0.35,250,7.596,7.692,10.397
100,100,0.05,50,1.4,93,0.4,250,7.595,7.628,10.796
100,100,0.05,50,1.4,93,0.45,250,7.889,7.574,11.197
100,100,0.05,50,1.4,93,0.5,250,8.34,7.528,11.601
100,100,0.05,50,1.4,93,0.55,250,8.05,7.488,12.008
100,100,0.05,50,1.4,93,0.6,250,8.579,7.453,12.416
100,100,0.05,50,1.5,93,0.2,250,7.375,8.108,9.467
100,100,0.05,50,1.5,93,0.25,250,7.657,7.984,9.855
100,100,0.05,50,1.5,93,0.3,250,7.795,7.875,10.243
100,100,0.05,50,1.5,93,0.35,250,7.584,7.783,10.636
100,100,0.05,50,1.5,93,0.4,250,7.78,7.705,11.036
100,100,0.05,50,1.5,93,0.45,250,8.18,7.64,11.442
100,100,0.05,50,1.5,93,0.5,250,8.646,7.585,11.852
100,100,0.05,50,1.5,93,0.55,250,8.242,7.538,12.266
100,100,0.05,50,1.5,93,0.6,250,8.573,7.498,12.682
100,100,0.05,50,1.6,93,0.2,250,7.647,8.275,9.728
100,100,0.05,50,1.6,93,0.25,250,7.738,8.114,10.097
100,100,0.05,50,1.6,93,0.3,250,8.085,7.979,10.476
100,100,0.05,50,1.6,93,0.35,250,7.575,7.868,10.867
100,100,0.05,50,1.6,93,0.4,250,8.055,7.778,11.268
100,100,0.05,50,1.6,93,0.45,250,8.185,7.702,11.677
100,100,0.05,50,1.6,93,0.5,250,8.926,7.639,12.093
100,100,0.05,50,1.6,93,0.55,250,8.522,7.585,12.514
100,100,0.05,50,1.6,93,0.6,250,7.858,7.539,12.939
100,100,0.05,50,1.7,93,0.2,250,7.9,8.436,9.981
100,100,0.05,50,1.7,93,0.25,250,7.881,8.237,10.332
100,100,0.05,50,1.7,93,0.3,250,8.368,8.077,10.701
100,100,0.05,50,1.7,93,0.35,250,7.831,7.949,11.089
100,100,0.05,50,1.7,93,0.4,250,8.035,7.846,11.491
100,100,0.05,50,1.7,93,0.45,250,8.454,7.76,11.905
100,100,0.05,50,1.7,93,0.5,250,8.284,7.689,12.326
100,100,0.05,50,1.7,93,0.55,250,8.793,7.629,12.754
100,100,0.05,50,1.7,93,0.6,250,7.995,7.578,13.186
100,100,0.05,50,1.8,93,0.2,250,8.187,8.589,10.227
100,100,0.05,50,1.8,93,0.25,250,8.151,8.355,10.558
100,100,0.05,50,1.8,93,0.3,250,8.643,8.171,10.92
100,100,0.05,50,1.8,93,0.35,250,7.923,8.026,11.305
100,100,0.05,50,1.8,93,0.4,250,8.287,7.91,11.708
100,100,0.05,50,1.8,93,0.45,250,8.715,7.815,12.125
100,100,0.05,50,1.8,93,0.5,250,8.46,7.737,12.552
100,100,0.05,50,1.8,93,0.55,250,8.736,7.671,12.986
100,100,0.05,50,1.8,93,0.6,250,8.216,7.614,13.426
100,100,0.05,50,1.9,93,0.2,250,8.392,8.737,10.466
100,100,0.05,50,1.9,93,0.25,250,8.408,8.468,10.779
100,100,0.05,50,1.9,93,0.3,250,8.533,8.261,11.131
100,100,0.05,50,1.9,93,0.35,250,8.162,8.099,11.514
100,100,0.05,50,1.9,93,0.4,250,8.533,7.971,11.918
100,100,0.05,50,1.9,93,0.45,250,8.968,7.867,12.339
100,100,0.05,50,1.9,93,0.5,250,8.7,7.782,12.771
100,100,0.05,50,1.9,93,0.55,250,8.983,7.71,13.211
100,100,0.05,50,1.9,93,0.6,250,8.436,7.649,13.658
100,100,0.05,50,2.0,93,0.2,250,8.405,8.88,10.699
100,100,0.05,50,2.0,93,0.25,250,8.645,8.576,10.993
100,100,0.05,50,2.0,93,0.3,250,8.784,8.346,11.337
100,100,0.05,50,2.0,93,0.35,250,8.395,8.169,11.717
100,100,0.05,50,2.0,93,0.4,250,8.772,8.03,12.123
100,100,0.05,50,2.0,93,0.45,250,9.214,7.917,12.546
100,100,0.05,50,2.0,93,0.5,250,8.881,7.824,12.983
100,100,0.05,50,2.0,93,0.55,250,8.078,7.747,13.43
100,100,0.05,50,2.0,93,0.6,250,8.647,7.681,13.884
100,100,0.05,50,2.1,93,0.2,250,8.666,9.018,10.926
100,100,0.05,50,2.1,93,0.25,250,8.709,8.68,11.203
100,100,0.05,50,2.1,93,0.3,250,8.476,8.429,11.538
100,100,0.05,50,2.1,93,0.35,250,8.622,8.236,11.915
100,100,0.05,50,2.1,93,0.4,250,8.711,8.085,12.322
100,100,0.05,50,2.1,93,0.45,250,9.454,7.964,12.748
100,100,0.05,50,2.1,93,0.5,250,9.053,7.864,13.19
100,100,0.05,50,2.1,93,0.55,250,8.276,7.782,13.643
100,100,0.05,50,2.1,93,0.6,250,8.778,7.712,14.103
100,100,0.05,50,2.2,93,0.2,250,8.922,9.151,11.149
100,100,0.05,50,2.2,93,0.25,250,8.951,8.781,11.407
100,100,0.05,50,2.2,93,0.3,250,8.483,8.508,11.734
100,100,0.05,50,2.2,93,0.35,250,8.844,8.3,12.108
100,100,0.05,50,2.2,93,0.4,250,8.933,8.138,12.515
100,100,0.05,50,2.2,93,0.45,250,9.336,8.009,12.945
100,100,0.05,50,2.2,93,0.5,250,9.274,7.903,13.392
100,100,0.05,50,2.2,93,0.55,250,8.457,7.815,13.85
100,100,0.05,50,2.2,93,0.6,250,8.98,7.741,14.317
100,100,0.05,50,2.3,93,0.2,250,9.059,9.28,11.366
100,100,0.05,50,2.3,93,0.25,250,8.883,8.878,11.607
100,100,0.05,50,2.3,93,0.3,250,8.699,8.584,11.926
100,100,0.05,50,2.3,93,0.35,250,9.062,8.362,12.297
100,100,0.05,50,2.3,93,0.4,250,9.039,8.189,12.705
100,100,0.05,50,2.3,93,0.45,250,9.557,8.052,13.138
100,100,0.05,50,2.3,93,0.5,250,9.158,7.94,13.588
100,100,0.05,50,2.3,93,0.55,250,8.645,7.847,14.052
100,100,0.05,50,2.3,93,0.6,250,9.176,7.768,14.526
100,100,0.05,50,2.4,93,0.2,250,9.158,9.406,11.58
100,100,0.05,50,2.4,93,0.25,250,9.11,8.972,11.802
100,100,0.05,50,2.4,93,0.3,250,8.91,8.657,12.113
100,100,0.05,50,2.4,93,0.35,250,9.274,8.421,12.481
100,100,0.05,50,2.4,93,0.4,250,9.249,8.238,12.89
100,100,0.05,50,2.4,93,0.45,250,9.105,8.093,13.325
100,100,0.05,50,2.4,93,0.5,250,9.252,7.975,13.78
100,100,0.05,50,2.4,93,0.55,250,8.828,7.877,14.25
100,100,0.05,50,2.4,93,0.6,250,9.367,7.795,14.729
100,100,0.05,50,2.5,93,0.2,250,9.396,9.528,11.789
100,100,0.05,50,2.5,93,0.25,250,9.173,9.063,11.994
100,100,0.05,50,2.5,93,0.3,250,8.863,8.728,12.296
100,100,0.05,50,2.5,93,0.35,250,9.483,8.479,12.662
100,100,0.05,50,2.5,93,0.4,250,9.445,8.286,13.071
100,100,0.05,50,2.5,93,0.45,250,9.3,8.133,13.509
100,100,0.05,50,2.5,93,0.5,250,8.38,8.009,13.968
100,100,0.05,50,2.5,93,0.55,250,9.005,7.906,14.443
100,100,0.05,50,2.5,93,0.6,250,9.551,7.82,14.928
100,100,0.05,50,2.6,93,0.2,250,9.631,9.647,11.995
100,100,0.05,50,2.6,93,0.25,250,9.389,9.151,12.182
100,100,0.05,50,2.6,93,0.3,250,8.888,8.797,12.476
100,100,0.05,50,2.6,93,0.35,250,9.54,8.534,12.839
100,100,0.05,50,2.6,93,0.4,250,9.647,8.331,13.248
100,100,0.05,50,2.6,93,0.45,250,9.492,8.171,13.689
100,100,0.05,50,2.6,93,0.5,250,8.546,8.041,14.152
100,100,0.05,50,2.6,93,0.55,250,9.09,7.934,14.631
100,100,0.05,50,2.6,93,0.6,250,9.731,7.844,15.122
100,100,0.05,50,2.7,93,0.2,250,9.863,9.763,12.197
100,100,0.05,50,2.7,93,0.25,250,9.602,9.237,12.366
100,100,0.05,50,2.7,93,0.3,250,8.983,8.864,12.652
100,100,0.05,50,2.7,93,0.35,250,9.63,8.587,13.012
100,100,0.05,50,2.7,93,0.4,250,9.844,8.375,13.421
100,100,0.05,50,2.7,93,0.45,250,9.597,8.207,13.865
100,100,0.05,50,2.7,93,0.5,250,8.691,8.072,14.332
100,100,0.05,50,2.7,93,0.55,250,9.26,7.96,14.816
100,100,0.05,50,2.7,93,0.6,250,9.905,7.867,15.313
100,100,0.05,50,2.8,93,0.2,250,10.092,9.876,12.395
100,100,0.05,50,2.8,93,0.25,250,9.811,9.321,12.547
100,100,0.05,50,2.8,93,0.3,250,9.17,8.928,12.825
100,100,0.05,50,2.8,93,0.35,250,9.509,8.639,13.182
100,100,0.05,50,2.8,93,0.4,250,10.038,8.417,13.592
100,100,0.05,50,2.8,93,0.45,250,9.78,8.243,14.037
100,100,0.05,50,2.8,93,0.5,250,8.851,8.102,14.508
100,100,0.05,50,2.8,93,0.55,250,9.427,7.986,14.997
100,100,0.05,50,2.8,93,0.6,250,10.075,7.889,15.499
100,100,0.05,50,2.9,93,0.2,250,10.237,9.987,12.591
100,100,0.05,50,2.9,93,0.25,250,10.018,9.402,12.726
100,100,0.05,50,2.9,93,0.3,250,9.354,8.991,12.995
100,100,0.05,50,2.9,93,0.35,250,9.694,8.689,13.349
100,100,0.05,50,2.9,93,0.4,250,9.859,8.458,13.759
100,100,0.05,50,2.9,93,0.45,250,9.9,8.277,14.207
100,100,0.05,50,2.9,93,0.5,250,9.007,8.131,14.681
100,100,0.05,50,2.9,93,0.55,250,9.589,8.011,15.175
100,100,0.05,50,2.9,93,0.6,250,10.24,7.91,15.682
100,100,0.05,50,3.0,93,0.2,250,10.362,10.095,12.783
100,100,0.05,50,3.0,93,0.25,250,9.804,9.482,12.901
100,100,0.05,50,3.0,93,0.3,250,9.535,9.052,13.162
100,100,0.05,50,3.0,93,0.35,250,9.557,8.738,13.513
100,100,0.05,50,3.0,93,0.4,250,10.04,8.498,13.923
100,100,0.05,50,3.0,93,0.45,250,9.955,8.31,14.373
100,100,0.05,50,3.0,93,0.5,250,9.159,8.159,14.851
100,100,0.05,50,3.0,93,0.55,250,9.748,8.034,15.349
100,100,0.05,50,3.0,93,0.6,250,10.4,7.931,15.861
100,100,0.05,50,3.1,93,0.2,250,10.429,10.2,12.973
100,100,0.05,50,3.1,93,0.25,250,9.996,9.559,13.073
100,100,0.05,50,3.1,93,0.3,250,9.713,9.112,13.326
100,100,0.05,50,3.1,93,0.35,250,9.73,8.785,13.674
100,100,0.05,50,3.1,93,0.4,250,10.217,8.537,14.084
100,100,0.05,50,3.1,93,0.45,250,9.709,8.342,14.536
100,100,0.05,50,3.1,93,0.5,250,9.309,8.186,15.018
100,100,0.05,50,3.1,93,0.55,250,9.903,8.057,15.52
100,100,0.05,50,3.1,93,0.6,250,10.557,7.951,16.037
100,100,0.05,50,3.2,93,0.2,250,10.641,10.304,13.16
100,100,0.05,50,3.2,93,0.25,250,10.186,9.634,13.243
100,100,0.05,50,3.2,93,0.3,250,9.788,9.17,13.488
100,100,0.05,50,3.2,93,0.35,250,9.901,8.831,13.833
100,100,0.05,50,3.2,93,0.4,250,10.391,8.574,14.243
100,100,0.05,50,3.2,93,0.45,250,9.873,8.373,14.697
100,100,0.05,50,3.2,93,0.5,250,9.455,8.212,15.181
100,100,0.05,50,3.2,93,0.55,250,10.054,8.08,15.688
100,100,0.05,50,3.2,93,0.6,250,10.709,7.97,16.21
100,100,0.05,50,3.3,93,0.2,250,10.85,10.405,13.345
100,100,0.05,50,3.3,93,0.25,250,10.02,9.708,13.411
100,100,0.05,50,3.3,93,0.3,250,9.959,9.226,13.647
100,100,0.05,50,3.3,93,0.35,250,10.07,8.876,13.989
100,100,0.05,50,3.3,93,0.4,250,10.563,8.61,14.399
100,100,0.05,50,3.3,93,0.45,250,10.035,8.403,14.855
100,100,0.05,50,3.3,93,0.5,250,9.506,8.237,15.342
100,100,0.05,50,3.3,93,0.55,250,10.202,8.101,15.853
100,100,0.05,50,3.3,93,0.6,250,10.857,7.988,16.38
100,100,0.05,50,3.4,93,0.2,250,10.778,10.505,13.527
100,100,0.05,50,3.4,93,0.25,250,9.953,9.781,13.576
100,100,0.05,50,3.4,93,0.3,250,10.128,9.281,13.804
100,100,0.05,50,3.4,93,0.35,250,10.235,8.919,14.143
100,100,0.05,50,3.4,93,0.4,250,10.731,8.646,14.552
100,100,0.05,50,3.4,93,0.45,250,9.038,8.432,15.01
100,100,0.05,50,3.4,93,0.5,250,9.647,8.261,15.501
100,100,0.05,50,3.4,93,0.55,250,10.346,8.122,16.015
100,100,0.05,50,3.4,93,0.6,250,11.001,8.005,16.547
100,100,0.05,50,3.5,93,0.2,250,10.977,10.602,13.707
100,100,0.05,50,3.5,93,0.25,250,10.125,9.851,13.739
100,100,0.05,50,3.5,93,0.3,250,10.295,9.335,13.959
100,100,0.05,50,3.5,93,0.35,250,10.397,8.962,14.294
100,100,0.05,50,3.5,93,0.4,250,10.897,8.68,14.704
100,100,0.05,50,3.5,93,0.45,250,9.144,8.46,15.163
100,100,0.05,50,3.5,93,0.5,250,9.784,8.285,15.657
100,100,0.05,50,3.5,93,0.55,250,10.487,8.142,16.175
100,100,0.05,50,3.5,93,0.6,250,11.142,8.023,16.711
100,100,0.05,50,3.6,93,0.2,250,11.174,10.698,13.885
100,100,0.05,50,3.6,93,0.25,250,10.295,9.92,13.9
100,100,0.05,50,3.6,93,0.3,250,10.459,9.388,14.111
100,100,0.05,50,3.6,93,0.35,250,10.558,9.003,14.443
100,100,0.05,50,3.6,93,0.4,250,11.06,8.713,14.853
100,100,0.05,50,3.6,93,0.45,250,9.276,8.488,15.313
100,100,0.05,50,3.6,93,0.5,250,9.919,8.308,15.81
100,100,0.05,50,3.6,93,0.55,250,10.625,8.161,16.332
100,100,0.05,50,3.6,93,0.6,250,10.893,8.039,16.873
100,100,0.05,50,3.7,93,0.2,250,11.145,10.792,14.061
100,100,0.05,50,3.7,93,0.25,250,10.464,9.988,14.058
100,100,0.05,50,3.7,93,0.3,250,10.621,9.439,14.262
100,100,0.05,50,3.7,93,0.35,250,10.716,9.043,14.591
100,100,0.05,50,3.7,93,0.4,250,11.221,8.746,14.999
100,100,0.05,50,3.7,93,0.45,250,9.405,8.515,15.462
100,100,0.05,50,3.7,93,0.5,250,10.044,8.33,15.961
100,100,0.05,50,3.7,93,0.55,250,10.76,8.18,16.487
100,100,0.05,50,3.7,93,0.6,250,11.025,8.055,17.032
100,100,0.05,50,3.8,93,0.2,250,11.335,10.884,14.234
100,100,0.05,50,3.8,93,0.25,250,10.63,10.055,14.215
100,100,0.05,50,3.8,93,0.3,250,10.781,9.489,14.41
100,100,0.05,50,3.8,93,0.35,250,10.872,9.083,14.736
100,100,0.05,50,3.8,93,0.4,250,11.379,8.778,15.144
100,100,0.05,50,3.8,93,0.45,250,9.532,8.541,15.608
100,100,0.05,50,3.8,93,0.5,250,10.175,8.352,16.11
100,100,0.05,50,3.8,93,0.55,250,10.892,8.198,16.639
100,100,0.05,50,3.8,93,0.6,250,11.155,8.071,17.188
100,100,0.05,50,3.9,93,0.2,250,11.523,10.975,14.406
100,100,0.05,50,3.9,93,0.25,250,10.794,10.12,14.37
100,100,0.05,50,3.9,93,0.3,250,10.939,9.539,14.557
100,100,0.05,50,3.9,93,0.35,250,11.027,9.121,14.879
100,100,0.05,50,3.9,93,0.4,250,10.636,8.809,15.287
100,100,0.05,50,3.9,93,0.45,250,9.656,8.566,15.752
100,100,0.05,50,3.9,93,0.5,250,10.304,8.373,16.257
100,100,0.05,50,3.9,93,0.55,250,11.021,8.216,16.79
100,100,0.05,50,3.9,93,0.6,250,11.281,8.086,17.343
100,100,0.05,50,4.0,93,0.2,250,11.708,11.064,14.576
