S0,K,r,m,T,H,sigma,trading_days,price_iter,price,price_adj,H_percent,best_beta,error_percent,q
110,100,0.1,50,4.6,118,0.6,250,0.0103,0.0013,0.0139,-7.2727,0.4889,35.0996,0
110,100,0.1,50,5.0,118,0.2,250,0.0494,0.019,0.0543,-7.2727,0.521,9.86,0
110,100,0.1,50,5.0,118,0.3,250,0.0296,0.008,0.0343,-7.2727,0.511,15.7316,0
110,100,0.1,50,5.0,118,0.4,250,0.0189,0.0037,0.023,-7.2727,0.5089,21.6863,0
110,100,0.1,50,5.0,118,0.5,250,0.0129,0.0019,0.0166,-7.2727,0.4989,28.1888,0
110,100,0.1,50,5.0,118,0.6,250,0.0092,0.0011,0.0127,-7.2727,0.481,37.6908,0
110,100,0.1,50,0.2,119,0.2,250,4.2067,3.6704,4.2342,-8.1818,0.551,0.6535,0
110,100,0.1,50,0.2,119,0.3,250,2.0349,1.5935,2.056,-8.1818,0.5589,1.0393,0
110,100,0.1,50,0.2,119,0.4,250,1.1149,0.7881,1.134,-8.1818,0.551,1.7124,0
110,100,0.1,50,0.2,119,0.5,250,0.6822,0.4362,0.6966,-8.1818,0.551,2.1109,0
110,100,0.1,50,0.2,119,0.6,250,0.4519,0.2634,0.4648,-8.1818,0.5509,2.8493,0
110,100,0.1,50,0.6,119,0.2,250,1.4017,1.0356,1.4245,-8.1818,0.551,1.6239,0
110,100,0.1,50,0.6,119,0.3,250,0.5954,0.3723,0.6113,-8.1818,0.5489,2.6779,0
110,100,0.1,50,0.6,119,0.4,250,0.3149,0.1684,0.3267,-8.1818,0.5489,3.7379,0
110,100,0.1,50,0.6,119,0.5,250,0.1909,0.0887,0.2017,-8.1818,0.5389,5.6615,0
110,100,0.1,50,0.6,119,0.6,250,0.1273,0.0519,0.1373,-8.1818,0.531,7.8474,0
110,100,0.1,50,1.0,119,0.2,250,0.7508,0.4986,0.7686,-8.1818,0.5489,2.3649,0
110,100,0.1,50,1.0,119,0.3,250,0.3204,0.174,0.3328,-8.1818,0.5489,3.8559,0
110,100,0.1,50,1.0,119,0.4,250,0.1709,0.0775,0.1814,-8.1818,0.5389,6.1581,0
110,100,0.1,50,1.0,119,0.5,250,0.1054,0.0404,0.1145,-8.1818,0.529,8.6443,0
110,100,0.1,50,1.0,119,0.6,250,0.072,0.0234,0.0796,-8.1818,0.5289,10.4861,0
110,100,0.1,50,1.4,119,0.2,250,0.48,0.2939,0.4949,-8.1818,0.5489,3.1064,0
110,100,0.1,50,1.4,119,0.3,250,0.2109,0.1026,0.2207,-8.1818,0.541,4.6442,0
110,100,0.1,50,1.4,119,0.4,250,0.1139,0.0455,0.1232,-8.1818,0.53,8.185,0
110,100,0.1,50,1.4,119,0.5,250,0.0716,0.0236,0.0793,-8.1818,0.5289,10.6847,0
110,100,0.1,50,1.4,119,0.6,250,0.0495,0.0136,0.0561,-8.1818,0.521,13.2601,0
110,100,0.1,50,1.8,119,0.2,250,0.3371,0.1928,0.3496,-8.1818,0.541,3.6993,0
110,100,0.1,50,1.8,119,0.3,250,0.1522,0.068,0.1615,-8.1818,0.5389,6.1145,0
110,100,0.1,50,1.8,119,0.4,250,0.0841,0.0302,0.0922,-8.1818,0.5289,9.6883,0
110,100,0.1,50,1.8,119,0.5,250,0.0533,0.0156,0.0604,-8.1818,0.519,13.2696,0
110,100,0.1,50,1.8,119,0.6,250,0.037,0.009,0.0433,-8.1818,0.511,16.8963,0
110,100,0.1,50,2.2,119,0.2,250,0.2511,0.1351,0.2614,-8.1818,0.541,4.0977,0
110,100,0.1,50,2.2,119,0.3,250,0.1161,0.0484,0.1252,-8.1818,0.53,7.8311,0
110,100,0.1,50,2.2,119,0.4,250,0.0661,0.0216,0.073,-8.1818,0.5289,10.5033,0
110,100,0.1,50,2.2,119,0.5,250,0.0423,0.0111,0.0486,-8.1818,0.5189,14.8618,0
110,100,0.1,50,2.2,119,0.6,250,0.0294,0.0064,0.0352,-8.1818,0.5089,19.8007,0
110,100,0.1,50,2.6,119,0.2,250,0.1931,0.0991,0.203,-8.1818,0.5389,5.1362,0
110,100,0.1,50,2.6,119,0.3,250,0.0935,0.0362,0.101,-8.1818,0.531,8.0776,0
110,100,0.1,50,2.6,119,0.4,250,0.0532,0.0162,0.0601,-8.1818,0.5189,13.0727,0
110,100,0.1,50,2.6,119,0.5,250,0.0346,0.0083,0.0405,-8.1818,0.511,17.1276,0
110,100,0.1,50,2.6,119,0.6,250,0.0246,0.0048,0.0296,-8.1818,0.51,20.2131,0
110,100,0.1,50,3.0,119,0.2,250,0.1535,0.075,0.1621,-8.1818,0.5389,5.6198,0
110,100,0.1,50,3.0,119,0.3,250,0.0764,0.028,0.0836,-8.1818,0.5289,9.4282,0
110,100,0.1,50,3.0,119,0.4,250,0.0444,0.0126,0.0507,-8.1818,0.5189,14.1792,0
110,100,0.1,50,3.0,119,0.5,250,0.0294,0.0065,0.0346,-8.1818,0.511,17.5653,0
110,100,0.1,50,3.0,119,0.6,250,0.0205,0.0037,0.0255,-8.1818,0.501,24.1701,0
110,100,0.1,50,3.4,119,0.2,250,0.1239,0.0583,0.1321,-8.1818,0.531,6.5906,0
110,100,0.1,50,3.4,119,0.3,250,0.0636,0.0222,0.0707,-8.1818,0.521,11.1471,0
110,100,0.1,50,3.4,119,0.4,250,0.038,0.01,0.0437,-8.1818,0.5189,14.865,0
110,100,0.1,50,3.4,119,0.5,250,0.0251,0.0052,0.0301,-8.1818,0.509,19.7929,0
110,100,0.1,50,3.4,119,0.6,250,0.0176,0.0029,0.0223,-8.1818,0.4989,26.9703,0
110,100,0.1,50,3.8,119,0.2,250,0.103,0.0462,0.1094,-8.1818,0.5389,6.2348,0
110,100,0.1,50,3.8,119,0.3,250,0.0543,0.018,0.0607,-8.1818,0.52,11.8294,0
110,100,0.1,50,3.8,119,0.4,250,0.0325,0.0081,0.0381,-8.1818,0.51,17.1856,0
110,100,0.1,50,3.8,119,0.5,250,0.0216,0.0042,0.0265,-8.1818,0.501,22.6858,0
110,100,0.1,50,3.8,119,0.6,250,0.0154,0.0024,0.0198,-8.1818,0.4989,28.4737,0
110,100,0.1,50,4.2,119,0.2,250,0.0858,0.0371,0.0918,-8.1818,0.531,7.0172,0
110,100,0.1,50,4.2,119,0.3,250,0.0469,0.0148,0.0528,-8.1818,0.519,12.6391,0
110,100,0.1,50,4.2,119,0.4,250,0.0288,0.0067,0.0337,-8.1818,0.511,17.0855,0
110,100,0.1,50,4.2,119,0.5,250,0.0192,0.0035,0.0237,-8.1818,0.501,23.1682,0
110,100,0.1,50,4.2,119,0.6,250,0.0136,0.002,0.0177,-8.1818,0.491,29.8669,0
110,100,0.1,50,4.6,119,0.2,250,0.072,0.0303,0.0778,-8.1818,0.5289,8.1055,0
110,100,0.1,50,4.6,119,0.3,250,0.0412,0.0123,0.0463,-8.1818,0.521,12.357,0
110,100,0.1,50,4.6,119,0.4,250,0.0253,0.0057,0.0301,-8.1818,0.5099,18.8915,0
110,100,0.1,50,4.6,119,0.5,250,0.0169,0.0029,0.0213,-8.1818,0.4989,25.9452,0
110,100,0.1,50,4.6,119,0.6,250,0.0121,0.0016,0.016,-8.1818,0.4899,32.5813,0
110,100,0.1,50,5.0,119,0.2,250,0.0612,0.0249,0.0666,-8.1818,0.5289,8.9093,0
110,100,0.1,50,5.0,119,0.3,250,0.0357,0.0104,0.041,-8.1818,0.511,14.8019,0
110,100,0.1,50,5.0,119,0.4,250,0.0222,0.0048,0.027,-8.1818,0.501,21.8913,0
110,100,0.1,50,5.0,119,0.5,250,0.0152,0.0025,0.0193,-8.1818,0.4989,27.3573,0
110,100,0.1,50,5.0,119,0.6,250,0.0107,0.0014,0.0146,-8.1818,0.481,36.3209,0
110,100,0.1,50,0.2,120,0.2,250,4.8564,4.3117,4.8886,-9.0909,0.55,0.6629,0
110,100,0.1,50,0.2,120,0.3,250,2.4211,1.9385,2.4418,-9.0909,0.5599,0.855,0
110,100,0.1,50,0.2,120,0.4,250,1.3403,0.9755,1.3627,-9.0909,0.551,1.6687,0
110,100,0.1,50,0.2,120,0.5,250,0.8238,0.5451,0.8407,-9.0909,0.551,2.0556,0
110,100,0.1,50,0.2,120,0.6,250,0.5467,0.331,0.5613,-9.0909,0.5509,2.6787,0
110,100,0.1,50,0.6,120,0.2,250,1.6941,1.2826,1.7178,-9.0909,0.551,1.4001,0
110,100,0.1,50,0.6,120,0.3,250,0.7241,0.4675,0.7406,-9.0909,0.551,2.2809,0
110,100,0.1,50,0.6,120,0.4,250,0.3812,0.2126,0.3949,-9.0909,0.5489,3.5843,0
110,100,0.1,50,0.6,120,0.5,250,0.2297,0.1124,0.2427,-9.0909,0.5389,5.6417,0
110,100,0.1,50,0.6,120,0.6,250,0.1529,0.0659,0.1643,-9.0909,0.5309,7.4503,0
110,100,0.1,50,1.0,120,0.2,250,0.9182,0.6264,0.9351,-9.0909,0.551,1.8407,0
110,100,0.1,50,1.0,120,0.3,250,0.3906,0.2201,0.4032,-9.0909,0.549,3.2147,0
110,100,0.1,50,1.0,120,0.4,250,0.2065,0.0983,0.2183,-9.0909,0.5389,5.7079,0
110,100,0.1,50,1.0,120,0.5,250,0.1266,0.0513,0.1368,-9.0909,0.53,8.0461,0
110,100,0.1,50,1.0,120,0.6,250,0.0856,0.0298,0.0944,-9.0909,0.521,10.3392,0
110,100,0.1,50,1.4,120,0.2,250,0.587,0.3717,0.6037,-9.0909,0.5489,2.8512,0
110,100,0.1,50,1.4,120,0.3,250,0.2547,0.1302,0.2668,-9.0909,0.5409,4.7655,0
110,100,0.1,50,1.4,120,0.4,250,0.1376,0.0578,0.1475,-9.0909,0.531,7.2159,0
110,100,0.1,50,1.4,120,0.5,250,0.0853,0.03,0.0941,-9.0909,0.521,10.3044,0
110,100,0.1,50,1.4,120,0.6,250,0.0582,0.0173,0.066,-9.0909,0.5189,13.3796,0
110,100,0.1,50,1.8,120,0.2,250,0.4118,0.2447,0.4266,-9.0909,0.541,3.5847,0
110,100,0.1,50,1.8,120,0.3,250,0.1837,0.0865,0.1947,-9.0909,0.5389,5.9819,0
110,100,0.1,50,1.8,120,0.4,250,0.1001,0.0384,0.1099,-9.0909,0.521,9.7574,0
110,100,0.1,50,1.8,120,0.5,250,0.0634,0.0199,0.0713,-9.0909,0.5199,12.5056,0
110,100,0.1,50,1.8,120,0.6,250,0.0434,0.0114,0.0506,-9.0909,0.5109,16.5077,0
110,100,0.1,50,2.2,120,0.2,250,0.3063,0.1719,0.3188,-9.0909,0.541,4.0898,0
110,100,0.1,50,2.2,120,0.3,250,0.141,0.0617,0.1506,-9.0909,0.531,6.797,0
110,100,0.1,50,2.2,120,0.4,250,0.0786,0.0275,0.0868,-9.0909,0.5289,10.3766,0
110,100,0.1,50,2.2,120,0.5,250,0.0501,0.0142,0.0571,-9.0909,0.5189,14.0817,0
110,100,0.1,50,2.2,120,0.6,250,0.0344,0.0081,0.041,-9.0909,0.5089,19.1092,0
110,100,0.1,50,2.6,120,0.2,250,0.2358,0.1263,0.2474,-9.0909,0.5389,4.8976,0
110,100,0.1,50,2.6,120,0.3,250,0.112,0.0461,0.1211,-9.0909,0.5299,8.0862,0
110,100,0.1,50,2.6,120,0.4,250,0.0635,0.0206,0.0711,-9.0909,0.52,12.0553,0
110,100,0.1,50,2.6,120,0.5,250,0.041,0.0106,0.0474,-9.0909,0.5189,15.4867,0
110,100,0.1,50,2.6,120,0.6,250,0.0289,0.0061,0.0343,-9.0909,0.511,18.5788,0
110,100,0.1,50,3.0,120,0.2,250,0.187,0.0958,0.1973,-9.0909,0.531,5.5178,0
110,100,0.1,50,3.0,120,0.3,250,0.0914,0.0357,0.1001,-9.0909,0.521,9.4899,0
110,100,0.1,50,3.0,120,0.4,250,0.0531,0.016,0.0599,-9.0909,0.5209,12.7108,0
110,100,0.1,50,3.0,120,0.5,250,0.0338,0.0083,0.0403,-9.0909,0.501,19.109,0
110,100,0.1,50,3.0,120,0.6,250,0.0241,0.0047,0.0294,-9.0909,0.501,21.9955,0
110,100,0.1,50,3.4,120,0.2,250,0.1521,0.0745,0.1606,-9.0909,0.5389,5.603,0
110,100,0.1,50,3.4,120,0.3,250,0.0769,0.0283,0.0844,-9.0909,0.5289,9.7633,0
110,100,0.1,50,3.4,120,0.4,250,0.0447,0.0128,0.0514,-9.0909,0.511,14.9996,0
110,100,0.1,50,3.4,120,0.5,250,0.0291,0.0066,0.035,-9.0909,0.5089,20.113,0
110,100,0.1,50,3.4,120,0.6,250,0.0206,0.0037,0.0257,-9.0909,0.4999,24.7669,0
110,100,0.1,50,3.8,120,0.2,250,0.1244,0.059,0.1329,-9.0909,0.53,6.7967,0
110,100,0.1,50,3.8,120,0.3,250,0.0654,0.0229,0.0723,-9.0909,0.521,10.5424,0
110,100,0.1,50,3.8,120,0.4,250,0.0387,0.0104,0.0448,-9.0909,0.511,15.8672,0
110,100,0.1,50,3.8,120,0.5,250,0.0255,0.0054,0.0308,-9.0909,0.5089,20.9601,0
110,100,0.1,50,3.8,120,0.6,250,0.018,0.003,0.0227,-9.0909,0.4989,26.3805,0
110,100,0.1,50,4.2,120,0.2,250,0.1043,0.0475,0.1114,-9.0909,0.531,6.8049,0
110,100,0.1,50,4.2,120,0.3,250,0.0565,0.0189,0.0627,-9.0909,0.521,11.0471,0
110,100,0.1,50,4.2,120,0.4,250,0.0336,0.0086,0.0395,-9.0909,0.5099,17.3868,0
110,100,0.1,50,4.2,120,0.5,250,0.0222,0.0044,0.0274,-9.0909,0.4999,23.5757,0
110,100,0.1,50,4.2,120,0.6,250,0.0159,0.0025,0.0203,-9.0909,0.4989,27.7017,0
110,100,0.1,50,4.6,120,0.2,250,0.0873,0.0387,0.0943,-9.0909,0.5289,7.9739,0
110,100,0.1,50,4.6,120,0.3,250,0.049,0.0158,0.055,-9.0909,0.5199,12.3229,0
110,100,0.1,50,4.6,120,0.4,250,0.0299,0.0072,0.0351,-9.0909,0.511,17.3262,0
110,100,0.1,50,4.6,120,0.5,250,0.0196,0.0037,0.0246,-9.0909,0.4989,25.8255,0
110,100,0.1,50,4.6,120,0.6,250,0.014,0.0021,0.0183,-9.0909,0.4909,31.0133,0
110,100,0.1,50,5.0,120,0.2,250,0.0748,0.0319,0.0805,-9.0909,0.5309,7.555,0
110,100,0.1,50,5.0,120,0.3,250,0.0425,0.0133,0.0486,-9.0909,0.511,14.3298,0
110,100,0.1,50,5.0,120,0.4,250,0.0264,0.0061,0.0315,-9.0909,0.5089,19.3875,0
110,100,0.1,50,5.0,120,0.5,250,0.0179,0.0031,0.0222,-9.0909,0.501,24.3612,0
110,100,0.1,50,5.0,120,0.6,250,0.0124,0.0018,0.0166,-9.0909,0.4889,34.206,0
110,100,0.1,50,0.2,121,0.2,250,5.5138,4.9617,5.5419,-10.0,0.551,0.5103,0
110,100,0.1,50,0.2,121,0.3,250,2.8271,2.3116,2.8516,-10.0,0.5589,0.8667,0
110,100,0.1,50,0.2,121,0.4,250,1.5888,1.1846,1.6124,-10.0,0.551,1.4828,0
110,100,0.1,50,0.2,121,0.5,250,0.982,0.6685,1.0001,-10.0,0.551,1.846,0
110,100,0.1,50,0.2,121,0.6,250,0.6517,0.4083,0.6688,-10.0,0.549,2.6297,0
110,100,0.1,50,0.6,121,0.2,250,2.0119,1.5575,2.0382,-10.0,0.551,1.3055,0
110,100,0.1,50,0.6,121,0.3,250,0.8644,0.576,0.8845,-10.0,0.5489,2.327,0
110,100,0.1,50,0.6,121,0.4,250,0.4567,0.2637,0.4712,-10.0,0.5489,3.1692,0
110,100,0.1,50,0.6,121,0.5,250,0.2753,0.1398,0.2886,-10.0,0.5409,4.8253,0
110,100,0.1,50,0.6,121,0.6,250,0.1818,0.0821,0.1945,-10.0,0.531,6.9713,0
110,100,0.1,50,1.0,121,0.2,250,1.0984,0.7721,1.1209,-10.0,0.5489,2.0476,0
110,100,0.1,50,1.0,121,0.3,250,0.4656,0.2733,0.4822,-10.0,0.541,3.5645,0
110,100,0.1,50,1.0,121,0.4,250,0.2476,0.1224,0.2597,-10.0,0.541,4.8747,0
110,100,0.1,50,1.0,121,0.5,250,0.1499,0.064,0.1617,-10.0,0.5289,7.871,0
110,100,0.1,50,1.0,121,0.6,250,0.1012,0.0372,0.1109,-10.0,0.5289,9.589,0
110,100,0.1,50,1.4,121,0.2,250,0.7093,0.4613,0.7261,-10.0,0.55,2.3675,0
110,100,0.1,50,1.4,121,0.3,250,0.3062,0.1622,0.3187,-10.0,0.541,4.094,0
110,100,0.1,50,1.4,121,0.4,250,0.163,0.0722,0.1748,-10.0,0.531,7.2072,0
110,100,0.1,50,1.4,121,0.5,250,0.1007,0.0375,0.1107,-10.0,0.521,9.9092,0
110,100,0.1,50,1.4,121,0.6,250,0.0688,0.0217,0.077,-10.0,0.521,11.8994,0
110,100,0.1,50,1.8,121,0.2,250,0.4975,0.305,0.5137,-10.0,0.541,3.2462,0
110,100,0.1,50,1.8,121,0.3,250,0.2196,0.108,0.2321,-10.0,0.5389,5.7128,0
110,100,0.1,50,1.8,121,0.4,250,0.1198,0.048,0.1298,-10.0,0.529,8.3719,0
110,100,0.1,50,1.8,121,0.5,250,0.0746,0.0249,0.0834,-10.0,0.52,11.7887,0
110,100,0.1,50,1.8,121,0.6,250,0.0512,0.0143,0.0588,-10.0,0.5189,14.8363,0
110,100,0.1,50,2.2,121,0.2,250,0.369,0.2149,0.3839,-10.0,0.5399,4.0252,0
110,100,0.1,50,2.2,121,0.3,250,0.1679,0.0771,0.1791,-10.0,0.531,6.6546,0
110,100,0.1,50,2.2,121,0.4,250,0.0929,0.0343,0.1021,-10.0,0.521,9.951,0
110,100,0.1,50,2.2,121,0.5,250,0.0581,0.0178,0.0665,-10.0,0.511,14.4953,0
110,100,0.1,50,2.2,121,0.6,250,0.0404,0.0102,0.0474,-10.0,0.51,17.4026,0
110,100,0.1,50,2.6,121,0.2,250,0.2845,0.1581,0.2978,-10.0,0.5389,4.6598,0
110,100,0.1,50,2.6,121,0.3,250,0.1336,0.0577,0.1437,-10.0,0.53,7.543,0
110,100,0.1,50,2.6,121,0.4,250,0.075,0.0258,0.0835,-10.0,0.521,11.4002,0
110,100,0.1,50,2.6,121,0.5,250,0.0476,0.0133,0.055,-10.0,0.511,15.5758,0
110,100,0.1,50,2.6,121,0.6,250,0.0328,0.0076,0.0395,-10.0,0.501,20.4462,0
110,100,0.1,50,3.0,121,0.2,250,0.226,0.1201,0.2373,-10.0,0.5389,4.9866,0
110,100,0.1,50,3.0,121,0.3,250,0.109,0.0447,0.1185,-10.0,0.5289,8.7266,0
110,100,0.1,50,3.0,121,0.4,250,0.0622,0.02,0.07,-10.0,0.5189,12.4588,0
110,100,0.1,50,3.0,121,0.5,250,0.0401,0.0103,0.0467,-10.0,0.511,16.5811,0
110,100,0.1,50,3.0,121,0.6,250,0.0278,0.0059,0.0338,-10.0,0.501,21.3815,0
110,100,0.1,50,3.4,121,0.2,250,0.184,0.0935,0.193,-10.0,0.54,4.9047,0
110,100,0.1,50,3.4,121,0.3,250,0.0914,0.0355,0.0998,-10.0,0.5289,9.1822,0
110,100,0.1,50,3.4,121,0.4,250,0.0528,0.016,0.06,-10.0,0.5189,13.5563,0
110,100,0.1,50,3.4,121,0.5,250,0.0342,0.0082,0.0404,-10.0,0.5099,18.0097,0
110,100,0.1,50,3.4,121,0.6,250,0.0236,0.0047,0.0294,-10.0,0.4989,24.6751,0
110,100,0.1,50,3.8,121,0.2,250,0.1503,0.0741,0.1595,-10.0,0.531,6.0873,0
110,100,0.1,50,3.8,121,0.3,250,0.0778,0.0288,0.0853,-10.0,0.5289,9.6999,0
110,100,0.1,50,3.8,121,0.4,250,0.0456,0.013,0.0521,-10.0,0.5189,14.1575,0
110,100,0.1,50,3.8,121,0.5,250,0.0294,0.0067,0.0354,-10.0,0.501,20.5087,0
110,100,0.1,50,3.8,121,0.6,250,0.0207,0.0038,0.0259,-10.0,0.4989,25.351,0
110,100,0.1,50,4.2,121,0.2,250,0.1252,0.0597,0.1336,-10.0,0.5309,6.7504,0
110,100,0.1,50,4.2,121,0.3,250,0.0665,0.0237,0.0739,-10.0,0.5209,11.1006,0
110,100,0.1,50,4.2,121,0.4,250,0.0393,0.0108,0.0458,-10.0,0.5099,16.4507,0
110,100,0.1,50,4.2,121,0.5,250,0.0259,0.0055,0.0314,-10.0,0.501,21.4075,0
110,100,0.1,50,4.2,121,0.6,250,0.0182,0.0031,0.0231,-10.0,0.4989,27.036,0
110,100,0.1,50,4.6,121,0.2,250,0.1058,0.0487,0.113,-10.0,0.531,6.7916,0
110,100,0.1,50,4.6,121,0.3,250,0.0577,0.0198,0.0647,-10.0,0.5189,12.1306,0
110,100,0.1,50,4.6,121,0.4,250,0.0346,0.009,0.0407,-10.0,0.5089,17.572,0
110,100,0.1,50,4.6,121,0.5,250,0.0228,0.0046,0.0282,-10.0,0.4999,23.4155,0
110,100,0.1,50,4.6,121,0.6,250,0.0159,0.0026,0.0208,-10.0,0.489,30.5721,0
110,100,0.1,50,5.0,121,0.2,250,0.0895,0.0402,0.0964,-10.0,0.5289,7.6858,0
110,100,0.1,50,5.0,121,0.3,250,0.0507,0.0167,0.0571,-10.0,0.5189,12.5927,0
110,100,0.1,50,5.0,121,0.4,250,0.0311,0.0077,0.0365,-10.0,0.511,17.4749,0
110,100,0.1,50,5.0,121,0.5,250,0.0204,0.0039,0.0254,-10.0,0.4989,24.499,0
110,100,0.1,50,5.0,121,0.6,250,0.0143,0.0022,0.0188,-10.0,0.489,31.3513,0
110,100,0.1,50,0.2,122,0.2,250,6.1532,5.6096,6.1842,-10.9091,0.5509,0.5036,0
110,100,0.1,50,0.2,122,0.3,250,3.2539,2.7094,3.2814,-10.9091,0.5589,0.8439,0
110,100,0.1,50,0.2,122,0.4,250,1.8565,1.4147,1.882,-10.9091,0.551,1.3737,0
110,100,0.1,50,0.2,122,0.5,250,1.1545,0.8066,1.1747,-10.9091,0.551,1.7517,0
110,100,0.1,50,0.2,122,0.6,250,0.7701,0.4957,0.7875,-10.9091,0.551,2.2536,0
110,100,0.1,50,0.6,122,0.2,250,2.3571,1.8596,2.384,-10.9091,0.551,1.1394,0
110,100,0.1,50,0.6,122,0.3,250,1.0201,0.6985,1.0433,-10.9091,0.5489,2.2737,0
110,100,0.1,50,0.6,122,0.4,250,0.5388,0.3219,0.556,-10.9091,0.5489,3.1844,0
110,100,0.1,50,0.6,122,0.5,250,0.3248,0.1713,0.3397,-10.9091,0.5409,4.5776,0
110,100,0.1,50,0.6,122,0.6,250,0.215,0.1008,0.2281,-10.9091,0.5389,6.0726,0
110,100,0.1,50,1.0,122,0.2,250,1.3021,0.9362,1.3259,-10.9091,0.55,1.8307,0
110,100,0.1,50,1.0,122,0.3,250,0.5549,0.3342,0.5703,-10.9091,0.55,2.7798,0
110,100,0.1,50,1.0,122,0.4,250,0.2921,0.1502,0.3058,-10.9091,0.541,4.6754,0
110,100,0.1,50,1.0,122,0.5,250,0.1775,0.0787,0.1894,-10.9091,0.531,6.7322,0
110,100,0.1,50,1.0,122,0.6,250,0.118,0.0458,0.1292,-10.9091,0.521,9.5176,0
110,100,0.1,50,1.4,122,0.2,250,0.8412,0.5635,0.8625,-10.9091,0.5489,2.5273,0
110,100,0.1,50,1.4,122,0.3,250,0.3609,0.1991,0.3766,-10.9091,0.54,4.3379,0
110,100,0.1,50,1.4,122,0.4,250,0.1926,0.0888,0.2052,-10.9091,0.531,6.5383,0
110,100,0.1,50,1.4,122,0.5,250,0.1183,0.0462,0.1291,-10.9091,0.5289,9.1381,0
110,100,0.1,50,1.4,122,0.6,250,0.0796,0.0267,0.0893,-10.9091,0.5189,12.1328,0
110,100,0.1,50,1.8,122,0.2,250,0.5938,0.3741,0.6111,-10.9091,0.5489,2.9123,0
110,100,0.1,50,1.8,122,0.3,250,0.2615,0.1328,0.2739,-10.9091,0.541,4.7371,0
110,100,0.1,50,1.8,122,0.4,250,0.1413,0.0591,0.1519,-10.9091,0.531,7.4726,0
110,100,0.1,50,1.8,122,0.5,250,0.0867,0.0307,0.0969,-10.9091,0.5189,11.7376,0
110,100,0.1,50,1.8,122,0.6,250,0.0593,0.0176,0.0678,-10.9091,0.511,14.3041,0
110,100,0.1,50,2.2,122,0.2,250,0.4415,0.2643,0.4569,-10.9091,0.541,3.4865,0
110,100,0.1,50,2.2,122,0.3,250,0.1988,0.0949,0.211,-10.9091,0.531,6.1129,0
110,100,0.1,50,2.2,122,0.4,250,0.1088,0.0423,0.1192,-10.9091,0.521,9.5731,0
110,100,0.1,50,2.2,122,0.5,250,0.0683,0.0219,0.077,-10.9091,0.5189,12.7947,0
110,100,0.1,50,2.2,122,0.6,250,0.0462,0.0125,0.0544,-10.9091,0.5089,17.6248,0
110,100,0.1,50,2.6,122,0.2,250,0.3399,0.1949,0.3544,-10.9091,0.5389,4.2717,0
110,100,0.1,50,2.6,122,0.3,250,0.1577,0.0711,0.169,-10.9091,0.5309,7.1508,0
110,100,0.1,50,2.6,122,0.4,250,0.088,0.0318,0.0971,-10.9091,0.521,10.4014,0
110,100,0.1,50,2.6,122,0.5,250,0.055,0.0164,0.0635,-10.9091,0.51,15.418,0
110,100,0.1,50,2.6,122,0.6,250,0.0379,0.0094,0.0452,-10.9091,0.501,19.213,0
110,100,0.1,50,3.0,122,0.2,250,0.2703,0.1483,0.2824,-10.9091,0.5399,4.4849,0
110,100,0.1,50,3.0,122,0.3,250,0.1289,0.0551,0.1392,-10.9091,0.5289,8.0257,0
110,100,0.1,50,3.0,122,0.4,250,0.0729,0.0247,0.0813,-10.9091,0.5209,11.5084,0
110,100,0.1,50,3.0,122,0.5,250,0.0463,0.0127,0.0537,-10.9091,0.511,16.0065,0
110,100,0.1,50,3.0,122,0.6,250,0.0319,0.0072,0.0385,-10.9091,0.501,20.5402,0
110,100,0.1,50,3.4,122,0.2,250,0.2186,0.1155,0.2295,-10.9091,0.5389,4.9878,0
110,100,0.1,50,3.4,122,0.3,250,0.1069,0.0438,0.117,-10.9091,0.521,9.4189,0
110,100,0.1,50,3.4,122,0.4,250,0.0614,0.0197,0.0695,-10.9091,0.5189,13.2021,0
110,100,0.1,50,3.4,122,0.5,250,0.0393,0.0102,0.0464,-10.9091,0.5089,17.9871,0
110,100,0.1,50,3.4,122,0.6,250,0.0275,0.0057,0.0334,-10.9091,0.501,21.6468,0
110,100,0.1,50,3.8,122,0.2,250,0.1797,0.0917,0.1896,-10.9091,0.5389,5.5164,0
110,100,0.1,50,3.8,122,0.3,250,0.0908,0.0355,0.0999,-10.9091,0.521,9.99,0
110,100,0.1,50,3.8,122,0.4,250,0.053,0.0161,0.0603,-10.9091,0.5189,13.6996,0
110,100,0.1,50,3.8,122,0.5,250,0.0343,0.0083,0.0406,-10.9091,0.5089,18.3377,0
110,100,0.1,50,3.8,122,0.6,250,0.0238,0.0047,0.0294,-10.9091,0.4999,23.6555,0
110,100,0.1,50,4.2,122,0.2,250,0.1497,0.0739,0.1586,-10.9091,0.531,5.9423,0
110,100,0.1,50,4.2,122,0.3,250,0.0783,0.0292,0.0864,-10.9091,0.521,10.3213,0
110,100,0.1,50,4.2,122,0.4,250,0.0461,0.0133,0.0529,-10.9091,0.511,14.8299,0
110,100,0.1,50,4.2,122,0.5,250,0.0297,0.0068,0.0359,-10.9091,0.501,20.7764,0
110,100,0.1,50,4.2,122,0.6,250,0.0207,0.0038,0.0261,-10.9091,0.491,26.0787,0
110,100,0.1,50,4.6,122,0.2,250,0.1255,0.0603,0.134,-10.9091,0.529,6.797,0
110,100,0.1,50,4.6,122,0.3,250,0.0681,0.0244,0.0755,-10.9091,0.521,10.8643,0
110,100,0.1,50,4.6,122,0.4,250,0.0404,0.0112,0.0469,-10.9091,0.511,16.1181,0
